ASN,MSM_ID,Date,Timestamp,RTT,Mean,Median,Std,Var
5607,1004,"02/01/2020,00:00:00",1580515200,6.428580493334667,6.428580493334667,6.716674,4.940817585058668,24.41167840882497
5607,1004,"02/01/2020,01:00:00",1580518800,6.658528402220001,6.658528402220001,6.57997,5.4557027382843275,29.764692368523107
5607,1004,"02/01/2020,02:00:00",1580522400,6.198541008890667,6.198541008890667,6.3354896667,3.854897211913671,14.860232514419792
5607,1004,"02/01/2020,03:00:00",1580526000,5.937617188890667,5.937617188890667,6.1821456667,3.6208217737410613,13.110350317197366
5607,1004,"02/01/2020,04:00:00",1580529600,5.818306484441334,5.818306484441334,6.2553613333,3.4630026472814106,11.992387335078057
5607,1004,"02/01/2020,05:00:00",1580533200,5.866749304445334,5.866749304445334,6.2886413333,3.4936554107721345,12.205628129217411
5607,1004,"02/01/2020,06:00:00",1580536800,6.007707448887999,6.007707448887999,6.3784976667,3.6594667159030005,13.391696644801893
5607,1004,"02/01/2020,07:00:00",1580540400,6.079207166670667,6.079207166670667,6.2609936667,4.06932233128048,16.559384235858
5607,1004,"02/01/2020,08:00:00",1580544000,6.126615040004001,6.126615040004001,6.5556493333,3.838023898865689,14.730427448264187
5607,1004,"02/01/2020,09:00:00",1580547600,5.977857946663999,5.977857946663999,6.497538,3.6069182132014195,13.009858996724121
5607,1004,"02/01/2020,10:00:00",1580551200,5.875334551109333,5.875334551109333,6.447874,3.4670653639536497,12.020542237927053
5607,1004,"02/01/2020,11:00:00",1580554800,6.089595795557333,6.089595795557333,6.2553616667,4.190078748486518,17.556759918518345
5607,1004,"02/01/2020,12:00:00",1580558400,6.143360651112,6.143360651112,6.42893,4.08140973983012,16.657905464380164
5607,1004,"02/01/2020,13:00:00",1580562000,6.172865868889333,6.172865868889333,6.4821773333,3.8804553801658614,15.05793395745818
5607,1004,"02/01/2020,14:00:00",1580565600,7.4049639688880005,7.4049639688880005,6.493186,6.308116489570172,39.79233364598711
5607,1004,"02/01/2020,15:00:00",1580569200,6.0054564177800005,6.0054564177800005,6.3818253333,3.770443321999367,14.216242844409622
5607,1004,"02/01/2020,16:00:00",1580572800,6.377550857777333,6.377550857777333,6.702594,4.469325711067805,19.97487231161174
5607,1004,"02/01/2020,17:00:00",1580576400,6.040291348886667,6.040291348886667,6.4307216667,3.653200773519432,13.345875891642978
5607,1004,"02/01/2020,18:00:00",1580580000,5.883861324442666,5.883861324442666,6.4563213333,3.6596027869093013,13.392692557954325
5607,1004,"02/01/2020,19:00:00",1580583600,7.406199106666667,7.406199106666667,6.6007053333,5.350008468098314,28.62259060872367
5607,1004,"02/01/2020,20:00:00",1580587200,6.0444661688893335,6.0444661688893335,6.334466,3.7150482601432753,13.801583575193575
5607,1004,"02/01/2020,21:00:00",1580590800,6.335370231118667,6.335370231118667,6.3160336667,4.806258394293284,23.100119752714658
5607,1004,"02/01/2020,22:00:00",1580594400,9.339612955557334,9.339612955557334,6.6073613333,28.39684124330522,806.3805925974805
5607,1004,"02/01/2020,23:00:00",1580598000,6.292397866669333,6.292397866669333,6.4232976667,4.141913126446755,17.155444347031935
5607,1004,"02/02/2020,00:00:00",1580601600,6.646906235558666,6.646906235558666,6.3398413333,5.716271244797028,32.67575694409336
5607,1004,"02/02/2020,01:00:00",1580605200,5.862406311106666,5.862406311106666,6.237698,3.534497635122216,12.492673532684538
5607,1004,"02/02/2020,02:00:00",1580608800,6.208752515554667,6.208752515554667,6.9542416667,4.233778359356724,17.924879196157313
5607,1004,"02/02/2020,03:00:00",1580612400,5.987840248888001,5.987840248888001,6.2845456667,3.8078580840205216,14.499783188040437
5607,1004,"02/02/2020,04:00:00",1580616000,5.894348013336001,5.894348013336001,6.2630413333,3.543119789521934,12.553697842901954
5607,1004,"02/02/2020,05:00:00",1580619600,6.407980908890668,6.407980908890668,6.5797136667,4.475378579608258,20.02901343081643
5607,1004,"02/02/2020,06:00:00",1580623200,5.885908893334666,5.885908893334666,6.61069,3.432135561192636,11.779554510403091
5607,1004,"02/02/2020,07:00:00",1580626800,5.968310239997333,5.968310239997333,6.4977933333,3.635784813710526,13.218931211608087
5607,1004,"02/02/2020,08:00:00",1580630400,6.229009751113334,6.229009751113334,6.457858,4.858995940807828,23.60984155278695
5607,1004,"02/02/2020,09:00:00",1580634000,6.705377088894666,6.705377088894666,6.7832336667,6.341070900316889,40.209180162845634
