,Lastmile,Lastmile_hops,Lastmile_max,Lastmile_median,Lastmile_min,Lastmile_ste,Timestamp,TraceRt_rtt,TraceRt_rtt_max,TraceRt_rtt_median,Tracert_hops,Tracert_rtt_min,Tracert_rtt_std,Ping_Average,Ping_Std,Ping_max,Ping_median,Ping_min
22,69.7265,2.0,70.226,69.7265,69.227,0.4994999999999976,2020-03-01 22:00:00,66.40116666666667,69.83666666666666,66.40116666666667,10.0,62.96566666666667,3.435499999999994,67.604855,16.777983053443524,128.570605,68.141325,51.533165
23,65.2535,2.0,70.198,65.2535,60.309,4.944499999999998,2020-03-01 23:00:00,69.69633333333334,69.88366666666667,69.69633333333334,10.0,69.509,0.1873333333333349,71.73648,11.846718990861756,99.51175,65.72579,50.675375
24,69.4005,2.0,69.447,69.4005,69.354,0.04650000000000176,2020-03-02 00:00:00,69.71083333333334,69.85533333333333,69.71083333333334,10.0,69.56633333333333,0.14450000000000074,66.4437533333,14.049096788134008,96.76134,64.748945,50.47597
25,69.65350000000001,2.0,70.101,69.65350000000001,69.206,0.447499999999998,2020-03-02 01:00:00,69.54233333333333,69.54566666666666,69.54233333333333,10.0,69.539,0.0033333333333303017,76.6415733333,13.327570210780697,108.905885,67.800205,50.49236
26,58.797,2.0,62.161,58.797,55.433,3.3640000000000008,2020-03-02 02:00:00,69.85383333333334,69.86,69.85383333333334,10.0,69.84766666666667,0.006166666666665321,59.130675,11.873543560612184,91.83216,69.57485,50.99006
27,71.15350000000001,2.0,73.04,71.15350000000001,69.267,1.8865000000000052,2020-03-02 03:00:00,70.80833333333334,72.12333333333333,70.80833333333334,10.0,69.49333333333333,1.3150000000000048,60.163475,14.371673413255756,97.731055,61.04552,50.363315
28,64.3745,2.0,69.213,64.3745,59.536,4.838499999999996,2020-03-02 04:00:00,62.891000000000005,69.62466666666667,62.891000000000005,10.0,56.157333333333334,6.733666666666668,76.2927433333,13.801555508281623,123.123305,74.651565,50.69672
29,69.712,2.0,70.179,69.712,69.245,0.46699999999999875,2020-03-02 05:00:00,69.50183333333334,69.85933333333334,69.50183333333334,10.0,69.14433333333334,0.3575000000000017,57.97539,14.56529613889879,131.149565,70.14976,47.06429
30,64.445,2.0,70.19,64.445,58.7,5.744999999999997,2020-03-02 06:00:00,71.18383333333333,72.49733333333333,71.18383333333333,10.0,69.87033333333333,1.3134999999999977,73.5517916667,11.2401396411574,99.743235,61.73943,50.96535
31,67.762,2.0,70.196,67.762,65.328,2.4339999999999975,2020-03-02 07:00:00,69.43266666666668,69.86366666666667,69.43266666666668,10.0,69.00166666666667,0.4310000000000045,75.7861783333,12.809014147716747,95.99377,71.40443,49.62003
32,69.61099999999999,2.0,70.181,69.61099999999999,69.041,0.5700000000000003,2020-03-02 08:00:00,63.481500000000004,69.53500000000001,63.481500000000004,10.0,57.428,6.053500000000007,77.5269316667,14.5966367779086,121.91726,74.129555,51.01773
33,60.200500000000005,2.0,69.203,60.200500000000005,51.198,9.002500000000001,2020-03-02 09:00:00,69.4345,69.88033333333333,69.4345,10.0,68.98866666666667,0.44583333333332575,81.684075,12.263737437397559,99.920205,73.67619,50.034295
34,64.9125,2.0,70.228,64.9125,59.597,5.315499999999997,2020-03-02 10:00:00,66.20283333333333,69.42466666666667,66.20283333333333,10.0,62.980999999999995,3.221833333333336,53.73038,22.25486314917543,190.444615,72.827935,48.616705
35,69.60749999999999,2.0,70.192,69.60749999999999,69.023,0.5844999999999985,2020-03-02 11:00:00,69.70066666666668,69.891,69.70066666666668,10.0,69.51033333333334,0.19033333333333502,71.0055933333,9.704095754975112,99.02455,73.185075,49.74916
36,69.664,2.0,70.167,69.664,69.161,0.5030000000000001,2020-03-02 12:00:00,69.15416666666667,69.582,69.15416666666667,10.0,68.72633333333333,0.4278333333333322,66.118205,10.890894810965266,91.45469,66.921355,52.85006
37,69.685,2.0,70.167,69.685,69.203,0.4819999999999993,2020-03-02 13:00:00,69.62316666666666,69.782,69.62316666666666,10.0,69.46433333333334,0.15883333333332672,76.348,9.195853111856634,92.169455,73.681445,51.802665
38,54.316500000000005,2.0,55.082,54.316500000000005,53.551,0.7654999999999994,2020-03-02 14:00:00,69.70766666666667,69.88666666666667,69.70766666666667,10.0,69.52866666666667,0.17900000000000205,63.4041166667,15.094932518976405,126.957095,67.267565,45.349015
39,61.3155,2.0,70.194,61.3155,52.437,8.878500000000003,2020-03-02 15:00:00,60.05083333333333,69.87166666666667,60.05083333333333,10.0,50.23,9.820833333333336,67.531155,13.97821951290182,112.00767,69.083095,49.67234
40,70.693,2.0,71.202,70.693,70.184,0.5090000000000003,2020-03-02 16:00:00,67.598,68.25566666666667,67.598,10.0,66.94033333333333,0.6576666666666711,77.4362066667,20.53417646646353,179.887865,77.765235,49.646305
41,69.584,2.0,69.96,69.584,69.208,0.3759999999999976,2020-03-02 17:00:00,69.20883333333333,69.60700000000001,69.20883333333333,10.0,68.81066666666666,0.39816666666667544,92.86765,51.499820313297064,393.472685,73.006445,49.52097
42,69.561,2.0,69.932,69.561,69.19,0.3710000000000022,2020-03-02 18:00:00,62.94033333333333,69.47466666666666,62.94033333333333,10.0,56.406,6.534333333333333,78.7439666667,22.34250599075248,171.669255,72.330695,42.735825
43,69.6685,2.0,70.211,69.6685,69.126,0.5424999999999969,2020-03-02 19:00:00,70.91116666666667,71.968,70.91116666666667,10.0,69.85433333333333,1.056833333333337,80.1600333333,20.36015534642186,158.830445,79.711905,48.31359
44,70.679,2.0,71.129,70.679,70.229,0.45000000000000284,2020-03-02 20:00:00,73.7415,78.08666666666666,73.7415,10.0,69.39633333333333,4.345166666666664,66.1951216667,14.110035575835836,114.87221,65.903385,49.913575
45,69.0355,2.0,69.189,69.0355,68.882,0.15349999999999397,2020-03-02 21:00:00,67.86916666666666,69.49766666666666,67.86916666666666,10.0,66.24066666666666,1.6285000000000025,77.25554,14.858600345152881,125.05897,74.16316,52.25796
46,57.452,2.0,64.315,57.452,50.589,6.8629999999999995,2020-03-02 22:00:00,69.61383333333333,69.86933333333333,69.61383333333333,10.0,69.35833333333333,0.25549999999999784,77.2755216667,13.334934863412093,106.565365,73.28047,43.769785
47,58.983,2.0,70.056,58.983,47.91,11.073,2020-03-02 23:00:00,71.19033333333334,72.47700000000002,71.19033333333334,10.0,69.90366666666667,1.286666666666676,63.6077383333,19.17022133240307,161.053005,62.935925,50.52879
48,67.7085,2.0,70.093,67.7085,65.324,2.3845000000000027,2020-03-03 00:00:00,70.83616666666666,72.17066666666666,70.83616666666666,10.0,69.50166666666667,1.3344999999999985,79.52247,12.820652627336056,99.777315,77.772315,45.81306
49,69.194,2.0,69.208,69.194,69.18,0.013999999999995794,2020-03-03 01:00:00,63.3065,69.89066666666668,63.3065,10.0,56.72233333333333,6.584166666666672,87.7538033333,19.626090202224248,172.037055,66.58223,52.6294
50,69.6975,2.0,70.174,69.6975,69.221,0.4765000000000015,2020-03-03 02:00:00,68.96,69.51899999999999,68.96,10.0,68.401,0.5589999999999975,86.6689766667,18.75653305109295,172.209565,72.41982,50.36351
51,69.917,2.0,70.345,69.917,69.489,0.42799999999999727,2020-03-03 03:00:00,63.309,69.53233333333333,63.309,10.0,57.08566666666667,6.223333333333329,68.5050366667,15.735194509523243,121.049125,69.107605,52.496935
52,70.2205,2.0,71.046,70.2205,69.395,0.8255000000000052,2020-03-03 04:00:00,66.809,69.32499999999999,66.809,10.0,64.29299999999999,2.5159999999999982,53.955305,18.163105422628885,168.68187,73.680845,52.630105
53,69.707,2.0,70.184,69.707,69.23,0.47699999999999676,2020-03-03 05:00:00,64.05833333333334,69.81733333333334,64.05833333333334,10.0,58.29933333333333,5.759000000000004,73.6521833333,11.494195281999366,95.04964,75.01245,49.66315
54,69.243,2.0,69.284,69.243,69.202,0.04100000000000392,2020-03-03 06:00:00,69.68783333333333,69.85633333333332,69.68783333333333,10.0,69.51933333333334,0.16849999999999454,71.6959416667,12.000017945202227,98.133895,73.23422,51.6832
55,63.1545,2.0,68.59,63.1545,57.719,5.435500000000001,2020-03-03 07:00:00,69.41816666666668,69.53500000000001,69.41816666666668,10.0,69.30133333333333,0.11683333333333934,60.068315,10.685889760004587,88.97743,77.67599,50.707655
56,68.1955,2.0,69.202,68.1955,67.189,1.0065000000000026,2020-03-03 08:00:00,69.699,69.88133333333333,69.699,11.0,69.51666666666667,0.18233333333333235,82.4577733333,9.539243452585412,89.36707,70.43354,49.321515
57,69.6825,2.0,70.205,69.6825,69.16,0.5225000000000009,2020-03-03 09:00:00,76.02583333333332,82.92733333333332,76.02583333333332,10.0,69.12433333333333,6.901499999999999,75.21879,11.427362077059474,95.38477,76.71283,49.9443
58,59.829499999999996,2.0,69.187,59.829499999999996,50.472,9.357499999999998,2020-03-03 10:00:00,71.49516666666666,73.11166666666666,71.49516666666666,10.0,69.87866666666666,1.616500000000002,66.6182283333,15.258337183420085,103.45383,76.71414,50.425325
59,68.96000000000001,2.0,69.199,68.96000000000001,68.721,0.23899999999999721,2020-03-03 11:00:00,69.689,69.83866666666667,69.689,10.0,69.53933333333333,0.1496666666666684,84.17476,9.425793029292112,97.08491,80.70875,55.513265
60,66.7825,2.0,69.243,66.7825,64.322,2.460499999999996,2020-03-03 12:00:00,69.28966666666666,69.56433333333332,69.28966666666666,10.0,69.015,0.2746666666666613,60.8374833333,10.599087834802638,99.20442,65.650145,49.747155
61,69.21600000000001,2.0,69.253,69.21600000000001,69.179,0.036999999999999034,2020-03-03 13:00:00,75.73833333333334,82.61,75.73833333333334,10.0,68.86666666666667,6.871666666666663,74.5300666667,11.708291439399764,117.361205,70.79722,49.852545
62,63.326,2.0,70.179,63.326,56.473,6.8530000000000015,2020-03-03 14:00:00,69.46933333333334,69.56,69.46933333333334,10.0,69.37866666666666,0.09066666666667089,72.0432566667,39.04664479141349,261.537705,77.6791,53.289655
63,68.2835,2.0,70.174,68.2835,66.393,1.890500000000003,2020-03-03 15:00:00,69.6175,69.83866666666667,69.6175,10.0,69.39633333333335,0.22116666666666163,62.2034783333,15.74698501725938,123.871145,68.792055,45.165345
64,70.197,2.0,70.202,70.197,70.192,0.005000000000002558,2020-03-03 16:00:00,67.67866666666666,72.38033333333333,67.67866666666666,10.0,62.977,4.701666666666664,81.6171916667,13.742034553513408,121.684465,76.729275,52.34034
65,70.715,2.0,72.13,70.715,69.3,1.4149999999999991,2020-03-03 17:00:00,75.63933333333333,82.36733333333332,75.63933333333333,10.0,68.91133333333333,6.727999999999994,80.4487483333,147.005104875154,913.977155,79.87783,50.54533
66,70.10849999999999,2.0,70.149,70.10849999999999,70.068,0.040500000000001535,2020-03-03 18:00:00,69.53299999999999,69.56266666666666,69.53299999999999,10.0,69.50333333333333,0.029666666666663843,69.9128533333,119.09626494092247,864.67961,68.55886,48.861685
67,67.2245,2.0,70.187,67.2245,64.262,2.962499999999998,2020-03-03 19:00:00,69.50033333333333,69.55566666666665,69.50033333333333,10.0,69.44500000000001,0.0553333333333228,63.680305,15.404490866468471,106.186645,72.75216,50.1488
68,69.69999999999999,2.0,70.205,69.69999999999999,69.195,0.5050000000000026,2020-03-03 20:00:00,61.34833333333334,69.85633333333334,61.34833333333334,10.0,52.84033333333334,8.508,85.1490016667,16.404852767734187,133.04063,70.66701,49.336955
69,70.03999999999999,2.0,70.216,70.03999999999999,69.864,0.17599999999999483,2020-03-03 21:00:00,71.3385,72.80533333333334,71.3385,10.0,69.87166666666666,1.4668333333333408,63.292475,12.564474249280064,98.919755,69.118065,53.101115
70,69.6455,2.0,70.073,69.6455,69.218,0.4274999999999949,2020-03-03 22:00:00,69.61616666666666,69.84233333333333,69.61616666666666,10.0,69.39,0.22616666666666418,70.0805783333,17.800416336067002,122.94773,78.25437,49.068395
71,75.271,2.0,80.039,75.271,70.503,4.768000000000001,2020-03-03 23:00:00,69.50916666666666,69.827,69.50916666666666,10.0,69.19133333333333,0.31783333333333275,76.9661283333,14.658252676392198,121.69014,68.536215,50.408425
72,69.1055,2.0,70.01,69.1055,68.201,0.9045000000000059,2020-03-04 00:00:00,67.89383333333333,69.82666666666667,67.89383333333333,10.0,65.961,1.9328333333333347,60.618675,14.8531278798491,102.40968,78.802855,49.076145
73,61.4105,2.0,69.188,61.4105,53.633,7.7775,2020-03-04 01:00:00,77.93216666666666,82.73599999999999,77.93216666666666,10.0,73.12833333333333,4.80383333333333,76.4066216667,19.459908667133288,128.04853,73.5349825,0.0
74,69.6855,2.0,70.209,69.6855,69.162,0.5234999999999985,2020-03-04 02:00:00,63.96333333333334,75.755,63.96333333333334,10.0,52.171666666666674,11.79166666666666,77.107595,15.096664241369101,136.26243,69.46565,52.57898
75,69.702,2.0,70.203,69.702,69.201,0.5010000000000048,2020-03-04 03:00:00,69.858,69.86333333333333,69.858,10.0,69.85266666666666,0.005333333333332746,79.283715,15.734000993051568,165.880725,82.77903,56.14495
76,68.67750000000001,2.0,69.187,68.67750000000001,68.168,0.5094999999999956,2020-03-04 04:00:00,66.15666666666667,69.30033333333334,66.15666666666667,10.0,63.013,3.1436666666666717,64.2055783333,13.374113116541244,104.713145,68.61841,50.11993
77,70.22550000000001,2.0,70.23,70.22550000000001,70.221,0.0045000000000001705,2020-03-04 05:00:00,69.20833333333334,69.54333333333334,69.20833333333334,10.0,68.87333333333333,0.33500000000000085,66.8412383333,444.29276829910185,2677.274675,74.28084,0.0
78,67.7655,2.0,72.187,67.7655,63.344,4.421499999999998,2020-03-04 06:00:00,74.89983333333333,80.27,74.89983333333333,10.0,69.52966666666667,5.3701666666666625,64.4152716667,13.586780536319713,119.27219,69.501,48.50565
79,92.107,2.0,114.559,92.107,69.655,22.451999999999998,2020-03-04 07:00:00,77.214,101.75600000000001,77.214,10.0,52.672,24.54200000000001,100.15402,589.378083508604,2751.035355,85.886625,0.0
80,93.52850000000001,2.0,109.706,93.52850000000001,77.351,16.177500000000002,2020-03-04 08:00:00,94.8005,119.74366666666667,94.8005,10.0,69.85733333333333,24.94316666666667,66.4770333333,55.5856761973994,330.386235,76.785625,51.501575
81,69.6445,2.0,70.067,69.6445,69.222,0.42249999999999943,2020-03-04 09:00:00,66.37549999999999,69.55399999999999,66.37549999999999,10.0,63.197,3.1784999999999926,52.31041,14.210320739261052,104.22153,59.142725,42.18735
82,70.1335,2.0,70.225,70.1335,70.042,0.09149999999999636,2020-03-04 10:00:00,64.62133333333333,69.51,64.62133333333333,10.0,59.73266666666666,4.888666666666673,83.04295,11.910799281273865,90.157675,63.733265,49.254965
83,70.1335,2.0,70.186,70.1335,70.081,0.05250000000000199,2020-03-04 11:00:00,69.8235,69.83399999999999,69.8235,10.0,69.813,0.010499999999993292,88.5750033333,13.006421162833153,90.836285,70.64669,47.0332
84,69.6825,2.0,70.203,69.6825,69.162,0.5204999999999984,2020-03-04 12:00:00,57.321333333333335,59.09366666666667,57.321333333333335,10.0,55.549,1.7723333333333358,95.1459733333,16.61134308621302,120.91658,70.6111,49.308405
85,69.22200000000001,2.0,69.235,69.22200000000001,69.209,0.012999999999998124,2020-03-04 13:00:00,71.02583333333334,72.50366666666666,71.02583333333334,10.0,69.548,1.4778333333333293,78.263425,17.055358977900323,136.865075,73.664705,50.780145
86,70.2115,2.0,70.212,70.2115,70.211,0.0005000000000023874,2020-03-04 14:00:00,70.74933333333334,71.59733333333334,70.74933333333334,10.0,69.90133333333334,0.847999999999999,78.3129033333,11.603459046897639,96.874285,67.85178,45.393295
87,35.11,1.0,70.22,35.11,0.0,35.11,2020-03-04 15:00:00,34.273666666666664,68.54733333333333,34.273666666666664,8.5,0.0,34.273666666666664,79.38246,58.635700903065676,354.104265,77.86819,0.0
88,69.19550000000001,2.0,69.22,69.19550000000001,69.171,0.02449999999999619,2020-03-04 16:00:00,75.56416666666667,83.28666666666668,75.56416666666667,10.0,67.84166666666665,7.722500000000011,86.91179,31.757509295129427,273.899035,74.22916,52.47442
89,70.67750000000001,2.0,72.208,70.67750000000001,69.147,1.5304999999999964,2020-03-04 17:00:00,68.2355,70.53633333333333,68.2355,10.0,65.93466666666667,2.3008333333333297,63.85976,208.65326285262387,1350.88103,75.5594275,0.0
90,63.604,2.0,70.192,63.604,57.016,6.587999999999997,2020-03-04 18:00:00,69.39283333333334,70.194,69.39283333333334,10.0,68.59166666666668,0.8011666666666599,66.84986,35.032370162609915,194.213505,66.683525,0.0
91,69.69,2.0,70.181,69.69,69.199,0.49099999999999966,2020-03-04 19:00:00,70.83216666666667,72.14,70.83216666666667,10.0,69.52433333333333,1.3078333333333347,61.3489366667,128.23612245373664,741.90258,80.66708,49.810085
92,61.5715,2.0,70.13,61.5715,53.013,8.558499999999999,2020-03-04 20:00:00,67.79933333333334,69.32266666666668,67.79933333333334,10.0,66.276,1.5233333333333405,86.4304166667,12.75160194345232,105.637695,72.39689,55.976
93,70.6385,2.0,71.125,70.6385,70.152,0.4864999999999995,2020-03-04 21:00:00,68.75333333333333,69.22766666666666,68.75333333333333,10.0,68.279,0.47433333333333394,72.2577383333,16.478623696206167,128.05661,74.49943,45.84152
94,68.8125,2.0,69.209,68.8125,68.416,0.3965000000000032,2020-03-04 22:00:00,83.02216666666666,96.34833333333331,83.02216666666666,10.0,69.696,13.326166666666659,80.4671683333,16.98092592234359,125.77763,78.051155,52.532785
95,69.657,2.0,70.219,69.657,69.095,0.5619999999999976,2020-03-04 23:00:00,68.49833333333333,70.24133333333333,68.49833333333333,10.0,66.75533333333333,1.743000000000002,77.52656,13.103247630133259,100.349145,76.641135,50.490605
96,61.840500000000006,2.0,64.334,61.840500000000006,59.347,2.493500000000001,2020-03-05 00:00:00,69.73666666666668,69.90933333333334,69.73666666666668,10.0,69.56400000000001,0.17266666666666453,61.2162133333,13.364006173818073,96.163275,69.774935,49.645775
97,69.6395,2.0,70.201,69.6395,69.078,0.5614999999999952,2020-03-05 01:00:00,69.58850000000001,69.845,69.58850000000001,10.0,69.33200000000001,0.2564999999999955,78.1898366667,12.503625516760474,104.954,68.78922,49.888265
98,68.2795,2.0,69.238,68.2795,67.321,0.9585000000000008,2020-03-05 02:00:00,80.95616666666666,82.90933333333334,80.95616666666666,10.0,79.003,1.953166666666668,67.0090183333,12.34126454478953,123.472645,69.365335,54.84575
99,69.6255,2.0,70.183,69.6255,69.068,0.5575000000000045,2020-03-05 03:00:00,69.68866666666668,69.83133333333333,69.68866666666668,10.0,69.546,0.1426666666666634,68.8279,81.84327348312237,621.670685,75.681595,51.13363
100,60.056,2.0,70.205,60.056,49.907,10.149000000000001,2020-03-05 04:00:00,69.65533333333333,69.80266666666667,69.65533333333333,10.0,69.508,0.14733333333333576,79.41804,13.166198486236075,94.890085,69.386135,50.570685
101,69.18549999999999,2.0,69.214,69.18549999999999,69.157,0.02850000000000108,2020-03-05 05:00:00,69.67166666666667,69.83666666666667,69.67166666666667,10.0,69.50666666666666,0.16500000000000625,83.55321,11.173578110579255,94.108855,75.013325,52.90377
102,61.833,2.0,69.253,61.833,54.413,7.420000000000002,2020-03-05 06:00:00,69.69483333333332,69.84266666666666,69.69483333333332,10.0,69.547,0.14783333333333104,-1.0,35.48489456880059,96.03981,60.6557275,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,59.84396,35.93477039929212,110.91809,28.85538,0.0
104,64.3195,2.0,64.34,64.3195,64.299,0.02049999999999841,2020-03-05 08:00:00,63.14983333333333,69.86933333333333,63.14983333333333,10.0,56.43033333333333,6.7195,-1.0,19.213842358118143,88.90594,62.01639,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-05 09:00:00,0.0,0.0,0.0,7.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
106,32.176,1.0,64.352,32.176,0.0,32.176,2020-03-05 10:00:00,28.075833333333332,56.151666666666664,28.075833333333332,8.0,0.0,28.075833333333332,87.46136,31.903661909256506,98.915235,65.71667,0.0
107,70.211,2.0,70.226,70.211,70.196,0.015000000000000568,2020-03-05 11:00:00,62.975333333333325,62.976,62.975333333333325,10.0,62.97466666666666,0.0006666666666710341,55.3708583333,21.227274396977897,88.37667,60.412055,0.0
108,69.249,2.0,69.303,69.249,69.195,0.054000000000002046,2020-03-05 12:00:00,62.2715,69.755,62.2715,10.0,54.788000000000004,7.483499999999996,78.3626366667,27.121050082571234,92.614635,68.67776,0.0
109,96.63550000000001,2.0,129.721,96.63550000000001,63.55,33.0855,2020-03-05 13:00:00,74.95333333333333,80.37033333333333,74.95333333333333,10.0,69.53633333333333,5.417000000000002,71.1529133333,333.80182882217565,2128.177625,75.26438,0.0
110,69.626,2.0,70.209,69.626,69.043,0.5829999999999984,2020-03-05 14:00:00,69.41733333333333,69.527,69.41733333333333,10.0,69.30766666666666,0.10966666666666924,81.026985,13.316500757581979,106.55662,70.44054,46.353385
111,68.947,2.0,69.254,68.947,68.64,0.30700000000000216,2020-03-05 15:00:00,64.73416666666667,73.24266666666666,64.73416666666667,10.0,56.225666666666676,8.508499999999994,120.81342,51.39182743301252,370.588875,70.264655,51.43479
112,70.25550000000001,2.0,70.308,70.25550000000001,70.203,0.05250000000000199,2020-03-05 16:00:00,64.06683333333334,71.83066666666666,64.06683333333334,10.0,56.303,7.763833333333331,71.6378416667,19.008766322497078,146.83198,72.677675,50.66842
113,184.378,2.0,303.388,184.378,65.368,119.00999999999999,2020-03-05 17:00:00,72.971,79.67433333333334,72.971,10.0,66.26766666666667,6.703333333333333,62.949965,341.21060104855263,2387.913105,69.680435,0.0
114,67.768,2.0,70.222,67.768,65.314,2.4540000000000006,2020-03-05 18:00:00,62.6815,69.81400000000001,62.6815,10.0,55.549,7.132500000000004,76.6040133333,11.068280377655862,101.012965,66.14651,54.447165
115,69.71350000000001,2.0,70.156,69.71350000000001,69.271,0.44250000000000256,2020-03-05 19:00:00,70.2885,71.002,70.2885,10.0,69.575,0.7134999999999962,60.8765333333,21.555022103694355,160.27134,65.92048,50.797115
116,69.9585,2.0,70.045,69.9585,69.872,0.08650000000000091,2020-03-05 20:00:00,69.86216666666667,69.894,69.86216666666667,10.0,69.83033333333333,0.03183333333333849,60.5270516667,13.233727819569024,100.0252,63.473935,50.664045
117,69.2125,2.0,69.258,69.2125,69.167,0.04549999999999699,2020-03-05 21:00:00,69.68883333333333,69.82533333333333,69.68883333333333,10.0,69.55233333333334,0.13649999999999807,65.5479866667,14.44403114197963,114.404195,71.69186,49.75251
