,Lastmile,Lastmile_hops,Lastmile_max,Lastmile_median,Lastmile_min,Lastmile_ste,Timestamp,TraceRt_rtt,TraceRt_rtt_max,TraceRt_rtt_median,Tracert_hops,Tracert_rtt_min,Tracert_rtt_std,Ping_Average,Ping_Std,Ping_max,Ping_median,Ping_min
10,7.97,2.3333333333333335,21.056,2.3615,1.683,8.438922482560594,2020-03-01 10:00:00,16.093722222222222,24.20566666666667,15.167333333333335,7.833333333333333,12.527000000000001,3.924845405856968,11.6718106667,4.139659221779689,24.525318,15.417604,9.264386
11,7.599999999999999,2.6666666666666665,20.856,2.294,1.68,8.01859763300292,2020-03-01 11:00:00,14.642833333333336,16.612333333333336,14.737833333333334,8.0,11.859333333333334,1.6689624493700899,11.9628823333,4.125517256672199,26.584326,14.959108,9.972482
12,10.480666666666666,2.6666666666666665,34.23,2.2865,1.71,12.61955167807302,2020-03-01 12:00:00,15.033277777777778,17.548666666666666,15.790333333333335,8.0,12.356333333333334,1.972809074660224,11.6300823333,3.6906495328470617,24.658181,14.989828,10.101506
13,9.046166666666666,2.3333333333333335,24.571,2.2744999999999997,1.69,10.024954886293616,2020-03-01 13:00:00,16.136055555555558,24.364333333333335,15.4435,7.833333333333333,11.424999999999999,3.9811581900184048,11.9854103333,6.736417178830566,85.154321,14.972931,9.982466
14,10.353,2.6666666666666665,19.959,9.516,1.678,8.655070979874553,2020-03-01 14:00:00,15.112,17.69033333333333,15.485833333333332,8.0,11.694333333333333,1.9193505074296278,11.6817943333,4.537031393693955,49.010697,15.104259,8.71373
15,7.59,2.3333333333333335,21.118,2.3475,1.687,7.96591030579682,2020-03-01 15:00:00,16.351444444444443,24.883333333333336,15.673833333333333,7.833333333333333,11.313333333333333,4.167586905786605,12.3089946667,5.156790138284057,54.117131,15.075075,10.08845
16,6.7494999999999985,2.6666666666666665,18.04,1.817,1.69,7.104985262710496,2020-03-01 16:00:00,15.533555555555553,21.778999999999996,15.532499999999999,8.0,11.768666666666666,3.2120411744205324,11.676674,4.6091030822558094,53.500427,14.878467,9.84653
17,6.970666666666667,2.6666666666666665,17.179,2.1875,1.702,7.102875513167577,2020-03-01 17:00:00,16.155944444444444,20.113333333333333,16.797166666666666,8.0,11.313,3.3538308302080955,12.3686423333,5.723110147026079,44.759818,15.236355,9.832706
18,6.822333333333332,2.6666666666666665,17.034,2.355,1.681,6.801367844452727,2020-03-01 18:00:00,15.914555555555557,19.06266666666667,16.808,8.0,11.420333333333334,3.073726033399051,11.114754,3.8940045612805654,29.997318,15.197187,9.089282
19,6.948833333333334,2.6666666666666665,17.249,2.465,1.687,6.891576970395738,2020-03-01 19:00:00,14.996388888888893,20.150666666666666,14.806333333333333,8.0,11.333666666666668,3.0182759207783865,12.242691,4.685011847455495,41.141769,15.310852,7.87277
20,7.078166666666667,2.6666666666666665,16.946,2.622,1.681,6.977256801367012,2020-03-01 20:00:00,14.697388888888888,17.15833333333333,15.111166666666668,8.0,11.764333333333333,2.155899240212913,12.0217626667,3.186214657569473,24.695813,14.929155,9.537026
21,7.3735,2.3333333333333335,21.28,1.9725000000000001,1.693,8.00196635729827,2020-03-01 21:00:00,15.832666666666666,24.50033333333333,15.395833333333332,7.833333333333333,11.773666666666665,4.249624427849803,11.8407703333,3.9342129795097405,30.010374,15.244035,8.916482
22,6.862500000000001,2.6666666666666665,17.737,1.873,1.684,7.195754969656299,2020-03-01 22:00:00,14.646888888888888,16.845666666666663,15.217166666666666,8.0,11.761000000000001,2.0586813171134803,11.9303703333,5.962109889555049,66.06491,15.274755,9.353474
23,7.941166666666667,2.3333333333333335,20.967,2.0549999999999997,1.681,8.602613467558694,2020-03-01 23:00:00,15.627055555555556,23.989666666666665,15.148166666666667,7.833333333333333,11.445333333333332,4.049561564822042,11.3694746667,6.749213715710734,57.8235,15.377667,9.227522
24,7.026833333333332,2.6666666666666665,17.313,2.191,1.69,7.191902493236558,2020-03-02 00:00:00,15.043444444444447,18.054000000000002,15.158666666666665,8.0,11.614333333333335,2.4854732515057605,11.8714903333,4.641873352297212,45.798922,15.164164,9.048578
25,7.607333333333334,2.3333333333333335,21.283,2.251,1.708,8.057222384640724,2020-03-02 01:00:00,16.304666666666666,24.546333333333333,15.633333333333333,7.833333333333333,11.841999999999999,4.179440264667737,12.1605146667,3.601994615085297,24.338693,15.422979,9.434114
26,9.144,2.0,25.438,2.1334999999999997,1.71,10.252748558313522,2020-03-02 02:00:00,17.496055555555557,24.499666666666666,15.942666666666668,7.666666666666667,11.947000000000001,5.114674521401781,11.6428826667,19.6388772909304,175.240739,15.479812,9.02093
27,6.927833333333333,2.6666666666666665,18.448,1.9340000000000002,1.702,7.265591267902581,2020-03-02 03:00:00,15.161777777777779,19.048000000000002,15.211333333333332,8.0,12.173666666666668,2.416047190079565,13.435907,4.0998361515653645,30.865158,15.363843,9.027842
28,7.8548333333333344,2.3333333333333335,21.395,1.9945,1.687,8.54585137979567,2020-03-02 04:00:00,16.798833333333334,24.766666666666666,15.547666666666666,7.833333333333333,12.203000000000001,4.224724447512217,13.220867,4.225117653489463,31.742982,15.277059,9.636098
29,6.7988333333333335,2.6666666666666665,17.746,2.3339999999999996,1.685,6.8184329435402935,2020-03-02 05:00:00,15.261444444444445,20.674333333333333,15.369,8.0,11.763333333333334,3.0285681353764,16.9231396667,4.301482398481686,28.499718,15.389188,9.22061
30,6.8965,2.6666666666666665,17.874,1.8455,1.693,7.262404853077251,2020-03-02 06:00:00,14.854388888888886,18.834999999999997,15.622333333333332,8.0,10.796666666666667,2.7252616348517913,11.9531546667,4.762947237571325,39.480584,15.1465,9.850369
31,8.238,2.3333333333333335,21.054,2.116,1.729,8.932843089782034,2020-03-02 07:00:00,16.27611111111111,24.195333333333334,16.134666666666668,7.833333333333333,11.306666666666667,4.240123206048279,11.3602586667,4.427800449514627,35.083015,14.940675,9.432578
32,10.335166666666668,2.5,33.287,2.162,1.697,12.400856051319828,2020-03-02 08:00:00,22.758555555555557,30.573666666666668,26.261666666666667,7.666666666666667,11.148000000000001,7.793577761271627,12.185603,7.926895169198332,51.863051,23.678981,9.913346
33,8.379,2.0,21.294,2.2645,1.701,9.045908485792532,2020-03-02 09:00:00,21.362333333333336,28.753666666666664,24.042166666666667,7.333333333333333,11.557666666666668,6.951624545012109,12.7797786667,7.545908681319637,32.841991,27.160326,9.461762
34,9.445333333333334,2.5,27.709,2.1325000000000003,1.693,10.813267694005463,2020-03-02 10:00:00,22.70577777777778,30.060333333333332,26.585,7.666666666666667,11.615,7.7672602864861355,12.1067546667,7.98463383005743,37.12436,27.144966,9.237506
35,11.729333333333331,3.0,35.162,2.148,1.69,14.048325685132571,2020-03-02 11:00:00,24.238666666666663,35.22666666666667,28.509333333333334,8.0,11.658999999999999,9.124071490050675,12.6059546667,8.542967846723112,38.355464,27.317766,9.42029
36,7.775833333333332,2.3333333333333335,20.689,2.227,1.69,8.258740146387677,2020-03-02 12:00:00,16.150833333333335,24.187,15.281666666666666,7.833333333333333,11.840333333333334,3.827907840476987,12.0435226667,6.6689469518611855,67.074062,15.159555,8.727554
37,8.151833333333334,2.6666666666666665,21.523,2.078,1.688,8.874883011748505,2020-03-02 13:00:00,15.20661111111111,17.791333333333334,15.877666666666666,8.0,11.666000000000002,2.01837182655895,11.877891,3.539762463466928,24.405509,15.005955,9.313538
38,6.929833333333334,2.6666666666666665,17.587,2.2785,1.687,7.01438653570091,2020-03-02 14:00:00,15.431555555555557,18.938,15.092333333333332,8.0,11.703000000000001,2.224060506326765,11.3958423333,3.5675666399450554,26.597382,14.956803,9.010178
39,7.897833333333332,2.3333333333333335,20.813,2.36,1.716,8.31520205039474,2020-03-02 15:00:00,16.11616666666667,24.601666666666663,14.716333333333333,7.833333333333333,13.049,3.9657460171097965,12.0880666667,4.880909513203568,46.081546,15.136515,9.502466
40,8.595833333333333,2.3333333333333335,21.31,2.6615,1.806,8.996900548090004,2020-03-02 16:00:00,15.512944444444443,24.116666666666664,14.502500000000001,7.833333333333333,11.431333333333333,4.195835944682698,13.4727706667,4.143992907590589,25.451526,15.290116,9.05165
41,8.356333333333334,2.0,21.249,2.2125,1.679,9.066246589533192,2020-03-02 17:00:00,17.11605555555556,24.490666666666666,15.405999999999999,7.666666666666667,11.165000000000001,5.41235512308598,11.5737623333,3.5245750840516505,24.475397,15.062019,9.882626
42,6.7810000000000015,2.6666666666666665,17.359,2.0525,1.687,6.953199383497259,2020-03-02 18:00:00,15.51911111111111,17.951,15.230833333333333,8.0,13.664333333333333,1.3145563209644744,14.1204506667,4.040597230053935,25.986821,15.1403555,0.0
43,8.449,2.3333333333333335,21.688,2.562,1.684,8.904778267873938,2020-03-02 19:00:00,16.83388888888889,24.141333333333336,16.4005,7.833333333333333,13.299999999999999,3.6413505464963327,13.2825626667,5.140175192607401,47.036937,15.315459,10.009346
44,7.724666666666668,2.6666666666666665,22.111,1.9625,1.692,8.469916758084988,2020-03-02 20:00:00,16.06138888888889,18.828333333333337,16.681,8.0,12.401666666666666,2.191700113109107,13.3900826667,4.2669793356065915,24.360966,15.075459,0.0
45,7.689333333333333,2.3333333333333335,20.938,2.4775,1.693,8.0126028577208,2020-03-02 21:00:00,15.504111111111113,24.343,14.973333333333333,7.833333333333333,11.109333333333334,4.326864679027677,11.309314,4.013358913226985,24.778757,14.969091,9.262851
46,7.633333333333333,2.3333333333333335,20.901,2.306,1.69,8.057521861934696,2020-03-02 22:00:00,16.328888888888887,24.347333333333335,15.445666666666668,7.833333333333333,11.398666666666665,4.05478414581292,15.9933476667,3.7613263277071667,24.219653,15.141123,9.236739
47,7.521833333333333,2.6666666666666665,19.238,1.8715000000000002,1.69,8.109920702790845,2020-03-02 23:00:00,15.328666666666665,17.171333333333333,15.912166666666666,8.0,11.571666666666667,1.8547358302464525,11.6689943333,3.73902506085515,26.035973,15.239427,9.27053
48,7.723,2.3333333333333335,21.082,2.229,1.688,8.228305840207936,2020-03-03 00:00:00,16.83555555555556,24.441333333333333,16.621666666666666,7.833333333333333,12.697000000000001,3.914375129483757,12.4490266667,39.899593572220795,478.667616,15.280131,9.089283
49,7.107833333333332,2.6666666666666665,18.031,2.2455,1.714,7.195748685084053,2020-03-03 01:00:00,15.081388888888888,16.589666666666666,16.067500000000003,8.0,12.449,1.644864087784748,11.9997466667,3.7238163561882245,25.039877,15.270915,9.428738
50,9.090166666666667,2.6666666666666665,25.469,2.185,1.692,10.177090701123229,2020-03-03 02:00:00,17.529444444444444,23.554333333333336,16.9835,8.0,12.906666666666666,3.2633093669910247,11.0361623333,3.7250163244463295,24.336389,15.336963,9.37421
51,7.681000000000001,2.6666666666666665,21.165,2.2750000000000004,1.713,8.113459558043042,2020-03-03 03:00:00,15.4675,18.751666666666665,15.9295,8.0,11.749333333333334,2.649340440282924,11.8446103333,4.9491107920598285,39.85844,15.354628,10.21901
52,8.129333333333333,2.3333333333333335,21.112,2.5125,1.686,8.546657780806614,2020-03-03 04:00:00,16.478999999999996,24.643666666666665,15.9625,7.833333333333333,12.018666666666666,4.067946087446387,12.8668193333,3.7103640032383822,24.719621,15.233283,8.994818
53,8.435166666666666,2.3333333333333335,22.822,1.959,1.686,9.300468490290632,2020-03-03 05:00:00,16.297555555555558,24.141999999999996,15.616833333333332,7.833333333333333,11.467666666666666,4.275371886214355,12.1410586667,3.9090088814489956,36.277256,15.398403,9.310467
54,7.145,2.6666666666666665,18.451,2.1334999999999997,1.683,7.424319699474155,2020-03-03 06:00:00,15.376222222222223,17.983999999999998,16.384333333333334,8.0,11.453333333333333,2.216434262392226,11.1477786667,3.8668894680029346,27.369989,15.174148,9.285891
55,7.258166666666667,2.6666666666666665,19.09,2.1345,1.693,7.592355352955731,2020-03-03 07:00:00,14.70211111111111,16.921666666666667,14.917666666666667,8.0,11.776666666666666,1.9029601469782953,11.8451223333,4.447988452475719,46.68289,15.214852,10.104578
56,7.239999999999999,2.3333333333333335,20.775,2.1260000000000003,1.713,7.708612348103473,2020-03-03 08:00:00,17.41738888888889,30.578333333333333,13.478833333333334,7.833333333333333,10.854333333333335,7.323081835606348,11.9526426667,3.9783764446995455,26.944518,12.784131,9.620738
57,8.669166666666667,2.0,21.603,2.8840000000000003,1.732,8.99051688200159,2020-03-03 09:00:00,17.594555555555555,24.31266666666667,17.616166666666665,7.666666666666667,10.736333333333334,6.274125760751724,11.9388183333,4.717839778936773,28.84455,11.976962,9.505539
58,8.056333333333335,2.3333333333333335,20.977,2.6165000000000003,1.694,8.347814098446506,2020-03-03 10:00:00,14.956833333333334,24.24,12.5685,7.833333333333333,10.875,4.71473094456403,11.339522,6.797726131479832,76.230159,12.002306,9.325826
59,6.172666666666665,2.6666666666666665,14.663,2.6075,1.689,5.714141658104819,2020-03-03 11:00:00,13.234333333333334,15.409333333333334,13.030166666666666,8.0,11.317666666666666,1.600986142859966,11.4554906667,4.469600249479996,24.757253,12.483074,7.804418
60,8.433333333333332,2.6666666666666665,22.052,1.9665,1.693,9.32495811727264,2020-03-03 12:00:00,14.630166666666668,16.069666666666667,15.317166666666667,8.0,11.254,1.6646590213636567,12.1213466667,4.206904668523787,24.571397,15.068931,9.045506
61,8.144499999999999,2.6666666666666665,25.493,2.128,1.699,9.24258426613827,2020-03-03 13:00:00,20.218166666666665,32.16433333333333,19.43133333333333,8.0,14.215666666666666,6.007281383485409,11.4667543333,2.9742298133870024,24.389382,14.731779,9.33965
62,6.6555,2.6666666666666665,16.467,2.036,1.7,6.700706150598358,2020-03-03 14:00:00,14.479444444444445,16.984333333333336,15.118666666666666,8.0,11.632333333333333,1.8129530510832599,11.8466586667,3.958535800309014,34.627591,14.876163,9.383427
63,8.386666666666667,2.0,23.378,2.5505,1.703,8.971627140912375,2020-03-03 15:00:00,18.16427777777778,38.748,15.108,7.833333333333333,11.220999999999998,9.359208456988123,12.1528346667,13.383298048814977,139.703068,15.163395,9.467138
64,8.33,2.6666666666666665,22.876,2.1365,1.687,9.1256662770452,2020-03-03 16:00:00,14.993388888888889,16.293666666666667,15.6365,8.0,12.476999999999999,1.2954113806284586,12.3066906667,9.169118178853134,42.87668,15.003651,9.943298
65,7.150499999999998,2.6666666666666665,18.46,2.257,1.684,7.277415515368992,2020-03-03 17:00:00,15.006611111111111,18.219666666666665,15.788,8.0,11.625333333333332,2.4790248561993735,11.4442263333,9.504441462688595,78.107152,14.957571,9.229826
66,7.2733333333333325,2.6666666666666665,19.182,2.2575000000000003,1.702,7.525507948895469,2020-03-03 18:00:00,16.61677777777778,22.64033333333333,16.8935,8.0,12.21866666666667,3.562487851397955,12.1049626667,8.089950260250122,39.550472,15.102723,9.063938
67,8.131833333333333,2.6666666666666665,24.462,2.0765000000000002,1.692,9.109252190614892,2020-03-03 19:00:00,18.066333333333333,23.359333333333336,19.129166666666666,8.0,11.452666666666666,4.515341215932225,12.924931,12.471194646521656,100.06274,21.436421,9.110018
68,8.339833333333333,2.0,26.084,2.0935,1.686,9.52386634402693,2020-03-03 20:00:00,18.287111111111113,39.06633333333333,15.448500000000001,7.833333333333333,11.956666666666669,9.425271413061617,11.0894103333,927.9562008164716,7021.44294,15.503619,0.0
69,7.423166666666667,2.0,20.657,2.072,1.687,7.938409127288805,2020-03-03 21:00:00,18.681944444444444,39.07666666666666,16.159,7.833333333333333,11.575000000000001,9.362603688624594,11.7834263333,6.496164145134989,39.154952,15.171075,10.013954
70,9.6415,2.6666666666666665,19.921,9.0545,1.691,7.851354463827669,2020-03-03 22:00:00,15.598166666666666,19.894333333333332,16.154833333333332,8.0,12.187666666666667,2.6311397526828837,11.555842,3.346212563256821,28.601862,15.152643,8.991746
71,6.7749999999999995,2.6666666666666665,16.686,2.1495,1.684,6.872075232417061,2020-03-03 23:00:00,14.56961111111111,17.035333333333334,15.603666666666665,8.0,11.371333333333334,2.2461307835728483,14.3695386667,4.059120955556066,24.665094,15.195651,8.89805
72,7.655666666666668,2.3333333333333335,21.35,2.4035,1.692,8.062968491125888,2020-03-04 00:00:00,17.096055555555555,24.64833333333333,15.888499999999999,7.833333333333333,13.536,3.5179307018245116,11.585026,3.923946702267855,28.426759,15.284739,9.828098
73,8.511166666666666,2.0,21.949,2.4135,1.692,9.138560853450736,2020-03-04 01:00:00,21.82155555555556,31.254666666666665,23.42,7.666666666666667,11.874333333333334,6.214513552270847,13.0513946667,5.781254805147611,35.798791,15.98746,0.0
74,7.954666666666667,2.3333333333333335,21.207,2.498,1.683,8.341107653596666,2020-03-04 02:00:00,16.646722222222223,24.373,16.569000000000003,7.833333333333333,11.302666666666667,4.559592044034717,12.1889306667,4.009330925236572,45.862664,15.360004,10.135298
75,7.6308333333333325,2.3333333333333335,21.304,2.2085,1.672,8.146885282459522,2020-03-04 03:00:00,22.308055555555555,48.30500000000001,16.564666666666664,7.833333333333333,12.296000000000001,12.192414240642917,12.3709463333,3.8349668016794647,25.384709,15.364612,9.70829
76,8.646833333333333,2.3333333333333335,21.661,2.8925,1.682,9.005561678145838,2020-03-04 04:00:00,19.510388888888887,31.046999999999997,16.032333333333334,7.833333333333333,14.584999999999999,6.174284299254827,13.891331,3.6947918531548423,27.905286,15.704836,9.848066
77,8.1545,2.3333333333333335,20.793,2.157,1.685,8.81073501947104,2020-03-04 05:00:00,18.507222222222225,24.208333333333332,17.415833333333335,7.833333333333333,16.19966666666667,2.6487923430392204,12.2767386667,3.042397240478211,24.290309,15.517444,10.044675
78,7.586833333333332,2.3333333333333335,20.873,2.0020000000000002,1.692,8.181897119386324,2020-03-04 06:00:00,17.782888888888888,25.437,16.113833333333332,7.833333333333333,11.288333333333332,5.27140826171986,12.1264666667,4.342728747458459,37.138951,15.389187,9.545475
79,7.9025,2.3333333333333335,20.786,2.3369999999999997,1.683,8.359504087165298,2020-03-04 07:00:00,15.850444444444443,24.137333333333334,15.562166666666666,7.833333333333333,11.854333333333335,4.09834762397159,11.6436506667,4.363164429834693,24.742661,15.167235,9.417218
80,6.499166666666667,2.6666666666666665,15.991,2.126,1.693,6.4943405468830235,2020-03-04 08:00:00,14.75138888888889,18.393333333333334,15.1755,8.0,11.945333333333332,2.2429773402255835,12.656899,4.000673321236838,32.312071,15.259395,9.438722
81,7.307333333333335,2.3333333333333335,21.165,2.048,1.696,7.875619481807269,2020-03-04 09:00:00,15.973666666666668,24.030666666666665,14.927166666666665,7.833333333333333,11.758666666666665,3.8054070692848305,12.471555,4.1680563393853145,24.429317,14.823939,9.491714
82,7.645666666666666,2.3333333333333335,20.94,2.2235,1.687,8.1253552674466,2020-03-04 10:00:00,16.130166666666664,24.19666666666667,15.453333333333333,7.833333333333333,12.295000000000002,3.998753239726381,14.452483,4.817943165085971,52.610315,15.077379,9.327362
83,7.357500000000001,2.6666666666666665,20.645,2.2445,1.692,7.751111119274017,2020-03-04 11:00:00,16.142777777777777,18.896333333333335,15.976666666666667,8.0,12.034333333333334,2.287175499482298,12.3686423333,3.661503692529296,27.575046,14.813187,9.111554
84,7.4606666666666674,2.3333333333333335,21.283,2.1565000000000003,1.703,7.912982132055034,2020-03-04 12:00:00,16.983055555555556,24.13,15.359666666666666,7.833333333333333,12.341666666666667,3.839284445371186,11.3454106667,4.723216565181489,39.273224,14.745603,9.466371
85,6.625166666666666,2.6666666666666665,16.371,2.1125000000000003,1.697,6.677104322899926,2020-03-04 13:00:00,14.332666666666666,16.007333333333335,15.1715,8.0,11.994,1.6512631416473162,11.5627543333,4.060584484943748,34.327303,14.90458,9.318915
86,7.642333333333334,2.3333333333333335,20.814,2.3805,1.69,8.014389655835032,2020-03-04 14:00:00,16.015166666666666,24.135,15.665166666666666,7.833333333333333,11.629,4.199882541346974,11.8059543333,5.244316737709419,58.093068,14.818563,9.783554
87,6.943666666666668,2.6666666666666665,17.001,2.2495,1.786,6.967735492173112,2020-03-04 15:00:00,14.8075,16.436333333333334,15.419666666666668,8.0,11.348999999999998,1.789879612649348,12.0903706667,3.5956284940148393,24.453893,15.202563,9.338114
88,7.641666666666667,2.3333333333333335,21.166,2.4669999999999996,1.711,7.980948432917538,2020-03-04 16:00:00,16.457055555555556,24.316999999999997,15.498833333333334,7.833333333333333,13.022333333333334,3.7011650538948992,11.5745303333,5.572469334145544,63.335437,15.088131,10.264322
89,7.593666666666667,2.3333333333333335,20.951,2.0505,1.69,8.164235760654854,2020-03-04 17:00:00,16.4055,24.325,16.509333333333334,7.833333333333333,11.440333333333333,4.173701504659862,20.977412,5.665792712917738,52.451339,15.288579,9.407234
90,8.810833333333333,2.0,21.334,3.6365,1.682,8.7690428861358,2020-03-04 18:00:00,17.673944444444444,24.230666666666668,16.429,7.666666666666667,11.851333333333335,4.92606157168429,12.1200666667,3.3645364802318594,24.208133,15.194883,9.837314
91,7.509333333333333,2.6666666666666665,20.72,2.0785,1.677,8.046302932955538,2020-03-04 19:00:00,15.55327777777778,19.859666666666666,15.968499999999999,8.0,11.529333333333334,2.9538458008894266,12.0814103333,4.212377568919966,24.689669,15.405316,9.254402
92,7.523666666666667,2.3333333333333335,21.072,1.911,1.709,8.170377320268358,2020-03-04 20:00:00,16.67338888888889,24.28933333333333,15.476833333333332,7.833333333333333,12.507,3.980716655265251,11.8696986667,5.999418876249175,68.48795,15.465987,9.229827
93,6.3715,2.6666666666666665,15.586,2.1675,1.691,6.281338093909609,2020-03-04 21:00:00,14.779333333333332,16.354333333333333,15.634833333333333,8.0,11.073666666666668,1.8412186986602905,12.9950753333,5.274567786754546,49.068298,15.2997155,0.0
94,7.222333333333334,2.6666666666666665,19.229,2.5235,1.692,7.317357940009646,2020-03-04 22:00:00,14.859833333333333,19.113666666666667,15.444833333333335,8.0,11.314,2.7666930169427904,12.187139,4.50896329465944,37.248008,15.141124,9.94253
95,8.3035,2.0,21.191,2.104,1.706,8.996838847617532,2020-03-04 23:00:00,17.716111111111108,24.242333333333335,16.092166666666664,7.666666666666667,12.836666666666668,4.720243047990089,12.715267,4.125527162179759,39.644168,15.1476515,10.26509
96,9.7095,2.0,28.745,2.1590000000000003,1.697,11.183244069440077,2020-03-05 00:00:00,17.366111111111113,24.41433333333333,15.851666666666667,7.666666666666667,11.681,5.1085237364068385,12.844035,22.05558733171689,261.859636,15.51898,9.896449
97,6.824000000000001,2.6666666666666665,16.736,2.4005,1.687,6.760147212401023,2020-03-05 01:00:00,14.653,16.732000000000003,15.379666666666665,8.0,11.881333333333332,1.8417661712686637,12.564227,6.876419539546443,83.266577,15.144964,10.003202
98,6.7785,2.6666666666666665,16.813,2.3235,1.684,6.746933346590384,2020-03-05 02:00:00,15.123777777777777,17.38733333333333,16.100666666666665,8.0,11.513333333333334,2.308951715539187,13.0109463333,6.0521304182413775,57.409548,15.320836,9.318914
99,7.484333333333333,2.3333333333333335,21.026,2.099,1.686,8.02237914974244,2020-03-05 03:00:00,16.190388888888886,24.475000000000005,15.502833333333331,7.833333333333333,10.719,4.23949079496787,11.769346,7.826817600868236,90.763794,15.235588,9.875714
100,6.842500000000001,2.6666666666666665,16.56,2.2265,1.695,6.827522214049057,2020-03-05 04:00:00,15.61788888888889,18.805333333333333,16.129666666666665,8.0,11.368333333333334,2.2231717221512235,11.4959383333,7.892829086525243,39.680264,15.428356,9.960194
101,7.515166666666666,2.1666666666666665,20.878,2.0745,1.685,8.049539767727236,2020-03-05 05:00:00,19.96188888888889,39.06966666666667,16.227,7.833333333333333,12.163333333333332,8.972232293080005,11.216899,8.511618542350872,39.202568,15.247875,9.486338
102,6.825666666666666,2.6666666666666665,16.741,2.215,1.687,6.850665920591628,2020-03-05 06:00:00,15.083055555555555,18.358666666666668,15.668,8.0,11.848666666666666,2.2562943597089284,11.4982423333,8.606721460143982,39.146504,15.101956,9.314306
103,6.387833333333334,2.6666666666666665,15.613,1.8515,1.707,6.51627248807851,2020-03-05 07:00:00,14.123833333333332,16.012666666666668,14.979666666666667,8.0,11.450999999999999,1.84767709771145,12.1287703333,5.986572505288749,41.253896,15.241731,8.815106
104,8.168166666666666,2.0,20.559,2.7775,1.688,8.407148692564494,2020-03-05 08:00:00,19.465833333333332,39.05233333333334,16.838833333333334,7.833333333333333,11.561666666666667,9.111480368702953,11.449602,6.540799219470053,38.946056,15.024388,9.345026
105,6.595,2.6666666666666665,16.289,1.972,1.723,6.713747885247604,2020-03-05 09:00:00,14.494333333333332,16.73633333333333,15.477333333333334,8.0,11.212333333333333,2.033878351364247,12.5857306667,8.091871327311322,56.834316,15.019011,9.905666
106,7.510999999999999,2.0,20.613,2.4255,1.684,7.824858443874027,2020-03-05 10:00:00,18.515500000000003,38.95133333333334,15.910666666666668,7.833333333333333,11.589666666666666,9.39648349068633,11.63469,7.96255387401295,39.231752,15.005955,9.073154
107,7.174666666666666,2.6666666666666665,17.983,2.4779999999999998,1.707,7.213413654820826,2020-03-05 11:00:00,14.454833333333333,16.698666666666668,14.781666666666666,8.0,12.030666666666667,1.665972474873771,10.9841943333,6.646037087705999,39.006728,14.976003,9.26669
