,Isp,Isp_max,Isp_median,Isp_min,Isp_std,Lastmile,Lastmile_hops,Lastmile_max,Lastmile_median,Lastmile_min,Lastmile_std,Lastmile_ste,Timestamp,TraceRt_rtt,TraceRt_rtt_max,TraceRt_rtt_median,Tracert_hops,Tracert_rtt_min,Tracert_rtt_std,Ping_Average,Ping_Std,Ping_max,Ping_median,Ping_min
10,9.76175,16.9,8.4055,7.584,2.9447477714568353,10.023708333333335,3.625,18.750333333333334,8.340166666666669,7.543666666666667,3.5737236782968327,,2020-03-01 10:00:00,11.595125,14.642666666666665,11.454833333333333,8.0,9.458,1.5172783925457154,13.605495,19.114820630894762,263.331892,12.5953425,10.003535
11,11.893,23.704,9.043,7.34,5.675579948340082,11.014375,3.5,20.059,9.501,7.422,4.076991852789056,,2020-03-01 11:00:00,13.226333333333333,21.724666666666668,12.004000000000001,8.0,10.629,3.32685270438393,13.1428016667,9.633183805000078,119.88636,12.8175425,9.721375
12,10.63325,26.282,8.01,7.355,6.041708838358565,8.949083333333334,3.5,11.857999999999999,8.392,7.5566666666666675,1.380436442156368,,2020-03-01 12:00:00,18.279625,53.559666666666665,11.802,8.0,10.315,13.869545667113712,13.0046083333,29.111490771937778,280.693035,12.816902500000001,9.974785
13,9.5555,15.983,8.116,7.417,2.9590620135441568,8.739166666666666,3.5,10.985333333333331,8.412833333333335,7.2810000000000015,1.0813206046312065,,2020-03-01 13:00:00,16.506875,45.949000000000005,12.5465,8.0,9.948,11.272337342580313,12.2963,13.610428566021113,135.707163,12.7244575,9.80997
14,9.67975,14.43,9.132000000000001,7.466,2.2866138037499906,9.299625,3.5,12.803333333333333,8.883666666666667,7.466,1.8195507797065062,,2020-03-01 14:00:00,12.412416666666667,15.695,11.7,8.0,10.566,1.6948930624247527,13.35021,5.191217403095573,41.93204,12.762459,9.891885
15,10.508000000000001,18.129,8.434,7.383,3.93932433927444,9.399791666666667,3.5,13.173666666666668,8.867666666666667,7.7973333333333334,1.6884770581922834,,2020-03-01 15:00:00,12.531875,15.093333333333334,12.084833333333332,8.0,10.794,1.360429925279954,12.5113333333,86.81089327684761,1163.601015,13.04783,0.0
16,9.64375,17.196,8.369,7.804,3.0188255477089103,9.152708333333333,3.5,12.628666666666668,8.8415,7.753666666666667,1.5565479651165055,,2020-03-01 16:00:00,15.744791666666668,34.48266666666667,12.572666666666667,8.0,10.657,7.336422108860353,15.6541416667,5.0262590266129745,38.476808,13.005405,10.074385
17,9.400749999999999,13.171,8.4655,7.37,2.0570276948791917,9.113875,3.5,11.554666666666668,8.727666666666668,7.625333333333333,1.1905805649334376,,2020-03-01 17:00:00,13.025041666666667,17.893666666666665,11.534500000000001,8.0,10.543333333333333,2.810990085744305,14.166375,6.922024228448594,72.486927,12.995362499999999,10.17091
18,9.191375,12.541,8.376,7.269,1.9065264840476257,9.726541666666666,3.5,16.082666666666668,9.020166666666666,7.649,2.5309872631132833,,2020-03-01 18:00:00,12.747458333333334,16.067333333333334,12.902999999999999,8.0,11.073333333333332,1.559510223484533,12.71283,32.12755210478161,286.318975,13.0330225,7.112545
19,9.98275,16.812,8.7,7.716,2.985981779498998,9.937208333333334,3.5,15.813666666666665,8.981666666666666,7.505333333333333,2.6872704136431196,,2020-03-01 19:00:00,15.208791666666666,25.36566666666667,13.083333333333334,8.0,10.374666666666666,5.020551659975835,13.19672,8.196653020468178,88.913681,12.721092500000001,8.339945
20,9.990125,14.021,9.716999999999999,7.681,1.891960652174088,10.504333333333333,3.5,13.580666666666666,10.299833333333332,7.766000000000001,2.0332764677840647,,2020-03-01 20:00:00,12.753583333333335,16.863,11.896,8.0,9.786,2.539384695540328,13.77405,5.371773282334968,59.737356,13.87973,6.978905
21,10.1815,14.551,8.4185,7.08,2.9070826441640767,10.330916666666667,3.5,14.699666666666666,8.3275,7.769000000000001,2.9805657915067063,,2020-03-01 21:00:00,13.285499999999999,17.287333333333333,12.668,8.0,10.797,2.257095527934567,13.2886983333,5.249753153978867,46.340755,13.620895,0.0
22,10.31375,17.681,9.2685,6.116,3.5255876726440945,10.548958333333335,3.5,17.681,9.348833333333333,7.235666666666667,3.3960313988761617,,2020-03-01 22:00:00,13.674041666666666,18.273333333333333,11.916,8.0,10.891,2.9785062784962646,15.8256133333,7.125605987785246,88.156435,14.4097365,10.013555
23,11.002625,17.321,7.855499999999999,7.455,4.278389327115405,10.724666666666668,3.5,15.939666666666668,8.494,7.455,3.576031350844428,,2020-03-01 23:00:00,12.960875000000001,16.33,11.643666666666668,8.0,10.596,2.241684020611265,12.14004,37.85588608196915,333.017515,14.062024000000001,10.194155
24,105.1735,753.395,11.903500000000001,7.936,245.04223052210816,102.49366666666666,3.5,743.1246666666666,11.106666666666666,8.086333333333334,242.14595655220702,,2020-03-02 00:00:00,12.304958333333333,19.348333333333333,12.615833333333335,8.0,0.0,5.430833188679605,14.0003866667,181.07245852064952,1754.058085,13.583590000000001,0.0
25,10.69125,18.642,8.382000000000001,7.422,4.447353841049754,9.804458333333333,3.5,14.684333333333333,9.193000000000001,7.300999999999999,2.151271955388641,,2020-03-02 01:00:00,13.432500000000001,19.248333333333335,12.341166666666666,8.0,11.391,2.5654502745348844,14.8715516667,40.53956426555995,377.92322,13.9025325,0.0
26,10.532875,17.547,9.340499999999999,8.195,2.8897259142304486,9.4985,3.5,11.214333333333334,9.464333333333332,7.910666666666667,1.1034320575167083,,2020-03-02 02:00:00,13.272833333333335,18.436666666666667,12.435666666666666,8.0,11.473,2.209866178703538,15.9518383333,181.8583659664573,1771.67829,13.7200925,0.0
27,10.774625,14.889,9.4235,7.646,2.822675058233767,13.020208333333333,3.5,29.238666666666663,11.180666666666667,7.6816666666666675,6.613519612500634,,2020-03-02 03:00:00,13.060625,16.329333333333334,12.155333333333333,8.0,11.086,1.7929194646155255,15.1498816667,27.727869408313158,213.007985,13.2760675,0.0
28,9.647625,16.287,7.8335,7.035,3.4177517806849282,8.956291666666667,3.5,14.002,7.7795000000000005,6.219666666666666,2.5621420749351076,,2020-03-02 04:00:00,16.287208333333332,40.00266666666666,11.885333333333335,8.0,10.959,9.213640034899795,11.7861533333,55.09860823956594,537.034095,13.1289025,10.0895
29,9.7765,16.527,7.8565000000000005,7.525,3.1542732522722257,9.328624999999999,3.5,13.472666666666667,8.149166666666666,7.611,2.10425237077936,,2020-03-02 05:00:00,16.676708333333334,43.255,12.042333333333334,8.0,10.952666666666666,10.253758071823526,11.6037233333,7.573465685004073,96.114452,12.8738025,0.0
30,9.640375,16.751,8.552,7.849,2.7624164212469853,10.25525,3.5,18.622,8.802,7.849,3.325513714492511,,2020-03-02 06:00:00,12.903166666666667,16.627000000000002,12.485,8.0,10.31,2.264548213465793,12.9178733333,33.820349942880284,319.473915,12.602325,6.99278
31,8.818,19.892,8.0715,1.938,4.674493689160356,11.042416666666668,3.5,27.79733333333333,8.625833333333333,7.284,6.414385936120464,,2020-03-02 07:00:00,12.311625,14.844666666666669,11.642499999999998,8.0,10.590666666666666,1.4902279042472746,12.7062033333,13.295773830576579,133.580571,12.376014999999999,0.0
32,9.62425,16.64,7.923,7.35,3.2546476671830393,8.797729166666667,3.5,13.037500000000001,7.890833333333333,7.347,1.8638837215190627,,2020-03-02 08:00:00,11.8635,13.613333333333335,11.48,8.0,10.594,0.950944837166349,12.7244616667,6.1580928781581346,67.402766,12.1328325,8.799535
33,10.222999999999999,20.809,8.7695,7.458,4.178883194108206,8.867291666666667,3.5,10.672666666666666,8.687833333333334,7.739666666666667,1.0031105571822854,,2020-03-02 09:00:00,13.458958333333335,22.409333333333336,11.660333333333334,8.0,11.355333333333334,3.5648949237962597,12.8841866667,9.789849820175348,88.997395,12.672038,9.70089
34,8.982,11.324,8.51,7.522,1.403362747118506,8.915208333333332,3.625,11.338333333333333,8.462833333333334,7.4816666666666665,1.4157959867303145,,2020-03-02 10:00:00,11.984666666666666,15.139333333333333,11.492333333333333,8.0,10.783,1.3723622173302337,12.903095,14.283488347351058,199.99108,12.592179999999999,9.82186
35,11.419625,28.358,8.428,7.571,6.581384921456501,8.931999999999999,3.5,11.732666666666667,8.317,7.331333333333333,1.3133767970811387,,2020-03-02 11:00:00,13.662708333333333,19.439,12.9945,8.0,11.161999999999999,2.3904619813699193,13.1601083333,3.7216801906120165,29.399814,12.95589,7.463535
36,13.013124999999999,29.328,8.0355,7.524,7.484034948433565,10.216916666666666,3.5,18.145666666666667,8.0475,7.574666666666666,3.5238469814410376,,2020-03-02 12:00:00,13.041749999999999,19.599999999999998,11.495333333333333,8.0,10.572666666666668,2.928340731113782,13.0238616667,32.67332842750959,300.737785,12.822235,10.10281
37,11.09375,19.836,8.193,7.901,4.955915398541424,8.987083333333334,3.625,12.192666666666668,8.322500000000002,7.786666666666666,1.418906922305571,,2020-03-02 13:00:00,12.06025,13.689666666666668,12.000166666666667,8.0,9.566,1.2849659717716697,12.2628116667,4.445870624317509,50.071306,13.097725,9.79246
38,9.212625,12.825,8.564,7.698,1.6012061030282765,8.936500000000002,3.625,11.497333333333335,8.838666666666668,7.532666666666667,1.1725194620512231,,2020-03-02 14:00:00,12.845645833333332,15.547666666666666,12.169666666666664,8.0,10.648,1.716856818832464,11.8690783333,8.16358756378387,106.142997,12.7094175,9.9261
39,9.419125000000001,14.79,8.055,7.784,2.414838371273531,9.127354166666667,3.625,11.637,8.298333333333334,7.796666666666667,1.478529056090837,,2020-03-02 15:00:00,12.836166666666665,17.988,12.072,8.0,11.023666666666665,2.223874559312093,12.0423233333,10.955503126879501,124.675609,12.60155,9.93686
40,10.021875000000001,16.418,8.383,7.388,3.0003724534422385,9.298916666666667,3.625,12.822666666666668,8.3605,6.867,2.1172751602393745,,2020-03-02 16:00:00,13.398416666666666,14.889666666666665,13.413333333333334,8.0,12.211333333333334,0.8630039550250551,14.086235,11.07882300667551,155.208991,13.31248,9.864545
41,10.559625,19.883,8.375499999999999,7.347,4.1266416411381055,11.138625,3.5,19.883,9.599666666666666,7.3453333333333335,4.245904469268329,,2020-03-02 17:00:00,12.102333333333334,14.498,11.781500000000001,8.0,9.578,1.5040649734783549,12.6231883333,9.491668326074688,85.635858,12.68934,9.81921
42,9.63125,12.868,9.317,7.569,1.851564456750021,9.47475,3.5,12.873333333333333,9.0305,7.626,1.7644143091027873,,2020-03-02 18:00:00,20.951791666666665,83.36933333333333,11.740666666666666,8.0,10.601666666666667,23.62713441736093,12.6724,40.87132650824658,373.16387,12.771875,9.82901
43,9.762125,13.697,9.438500000000001,7.415,2.209795433829792,9.894416666666666,3.5,16.590333333333334,9.044,7.415,2.8070740289786924,,2020-03-02 19:00:00,12.090583333333335,13.534666666666666,11.8065,8.0,10.719333333333333,0.9563403443161158,15.9972033333,6.360506085077095,62.030605,12.921705,9.846585
44,10.90475,17.099,9.6395,7.621,3.3085282887561958,9.457458333333333,3.625,11.502333333333334,9.119833333333332,6.978333333333334,1.5609257753146581,,2020-03-02 20:00:00,12.940958333333334,18.723333333333333,11.315833333333334,8.0,10.332666666666666,2.9336382958779468,12.425635,5.533251788355936,64.875277,12.8832445,8.440765
45,11.187125,19.922,9.213000000000001,7.425,4.125363118487269,10.807583333333334,3.625,14.487666666666668,9.854333333333333,7.711333333333333,2.8504500802017603,,2020-03-02 21:00:00,13.575583333333334,22.068,12.496333333333332,8.0,10.748,3.406771568631119,12.35494,11.779813987701376,124.294681,12.686295,9.9992
46,10.070625000000001,13.422,9.911000000000001,7.948,1.7581108424598832,10.446833333333334,3.5,13.508666666666665,10.112333333333332,8.767,1.2977507892931948,,2020-03-02 22:00:00,12.89275,16.719666666666665,12.116333333333333,8.0,10.740333333333334,2.068674063728852,16.6362483333,12.437583491618454,151.694623,13.435458,10.04546
47,10.180375000000002,17.188,9.421,7.842,2.8917266441306304,9.966708333333333,3.625,12.958333333333334,9.4505,7.842,1.8354803219192457,,2020-03-02 23:00:00,13.815083333333334,17.558666666666667,12.756333333333334,8.0,10.567,2.4604600165529127,12.0177183333,9.784725999787424,130.556186,12.762360000000001,10.149965
48,9.504375,14.556,8.309999999999999,7.516,2.5696086247471617,8.831833333333332,3.5,10.369,8.521999999999998,7.409666666666666,1.0620331000282222,,2020-03-03 00:00:00,16.587416666666666,50.349999999999994,11.951166666666666,8.0,9.674,12.791683732616193,13.0263333333,180.23755888781264,1744.33237,12.932065000000001,0.0
49,11.36125,18.691,9.3445,7.803,3.857523096171946,11.326875000000001,3.5,16.991,11.213333333333335,7.796333333333333,2.6575222949702395,,2020-03-03 01:00:00,14.025583333333334,17.889333333333333,14.0805,8.0,11.398,2.1512723931948323,12.9683516667,23.60364080365841,231.680455,15.086608,0.0
50,9.2114375,13.148499999999999,8.291,7.676,1.8461950979903907,9.607125,3.5,12.267333333333333,8.289000000000001,7.792000000000001,1.981549736790626,,2020-03-03 02:00:00,13.932374999999999,19.511,13.104666666666667,8.0,10.337,3.4529347519235962,15.4144766667,12.085947900526216,128.455706,16.6325795,0.0
51,10.598624999999998,14.586,10.5155,7.112,2.5791912461806707,10.36425,3.5,14.586,10.4785,7.211333333333333,2.2393483907775003,,2020-03-03 03:00:00,14.040708333333333,21.158,13.009166666666667,8.0,11.261666666666665,3.241424594378476,13.4502966667,12.823508698539639,105.737493,15.2500395,10.11628
52,9.622375,14.724,9.150500000000001,7.708,2.128671706575488,12.735625,3.625,37.410000000000004,9.327833333333334,7.7556666666666665,9.395221299264474,,2020-03-03 04:00:00,16.9775,47.411333333333324,11.558,8.0,10.967666666666668,11.805482152843696,11.929515,79.84276044504729,879.039005,13.007335,10.38255
53,10.474,17.313,9.146,7.74,3.2327376942770965,10.946458333333332,3.5,17.313,9.330166666666667,7.748,3.0746033345670063,,2020-03-03 05:00:00,13.5245,17.646,12.943333333333335,8.0,10.817,2.4175792472361,12.9082683333,5.587415667503025,61.76454,12.754325,9.84164
54,8.876125,17.247,8.4765,0.488,4.313009402885067,9.809875,3.75,14.015666666666666,9.132666666666665,7.707000000000001,2.063049293437454,,2020-03-03 06:00:00,11.927791666666666,14.710666666666668,11.7245,8.0,10.387,1.2654345974747616,12.2876533333,10.619430275466312,131.45321,12.828185000000001,9.954255
55,8.965875,11.334,8.516,7.345,1.2755410065438901,9.043,3.75,10.810333333333332,8.9185,7.517333333333333,1.084282712211165,,2020-03-03 07:00:00,13.423333333333334,26.474666666666668,11.563833333333333,8.0,10.107,5.07663641378598,12.256475,628.0475556213271,8462.751901,12.786280000000001,9.975045
56,8.841125,11.989,7.96,7.502,1.6679448010575768,8.354666666666667,3.75,9.972333333333333,7.8933333333333335,7.547,0.9172196362437469,,2020-03-03 08:00:00,11.877125,14.628333333333336,11.356,8.0,10.572666666666665,1.433384853119629,17.3697883333,5.181360571144145,42.18932,12.7793915,9.76274
57,9.40625,16.481,7.8565000000000005,7.319,3.1174890436856395,8.484166666666667,3.75,11.960666666666668,7.914000000000001,7.319,1.4578105158078678,,2020-03-03 09:00:00,12.077458333333333,14.431666666666667,12.042,8.0,10.620666666666667,1.1823231831335286,11.9635083333,7.681345290715246,102.984213,12.306492500000001,10.05351
58,9.422625,18.285,7.7245,7.307,3.548357258559938,8.814708333333334,3.625,12.381,7.858666666666666,7.6003333333333325,1.6903668523388973,,2020-03-03 10:00:00,11.80025,13.711666666666666,11.7105,8.0,10.666000000000002,0.9871887941411092,11.7709783333,4.020954910336325,42.878985,12.832265,10.04186
59,8.888625000000001,12.137,8.1655,7.817,1.4161548235892147,8.829166666666667,3.75,10.511,8.8655,7.684666666666668,0.9150504843389178,,2020-03-03 11:00:00,13.753916666666667,19.787333333333333,12.741666666666667,8.0,10.521,3.1999779068247745,13.3208366667,5.686973650248645,70.775054,13.114443999999999,9.962165
60,9.874749999999999,15.166,8.7265,7.5,2.6133440622122452,9.784958333333334,3.75,14.995666666666667,9.1275,7.674,2.312611375320957,,2020-03-03 12:00:00,12.892166666666668,16.774,12.2025,8.0,9.42,2.2727194002388913,13.9270233333,8.106418810424001,101.182484,12.935862499999999,8.341625
61,10.4335,17.487,8.157,7.762,3.8952601967006006,9.118541666666667,3.75,11.740666666666668,8.447333333333333,7.780666666666666,1.4301976547307103,,2020-03-03 13:00:00,12.196083333333334,14.887666666666668,11.817,8.0,10.513,1.2875902314660002,12.5355983333,13.923504474750262,131.202074,12.53299,0.0
62,9.998875,17.282,8.518999999999998,7.732,3.065741037559272,13.754458333333332,3.5,43.467999999999996,8.5845,7.732,11.449022788160544,,2020-03-03 14:00:00,13.992541666666666,19.770333333333333,12.844666666666667,8.0,10.372,3.0149003896273254,12.8509316667,8.713567009805265,85.256465,12.337615,9.8065
63,9.2213125,14.01,8.0815,7.505,2.083100527721538,9.187083333333334,3.5,12.592333333333334,8.330166666666667,7.635666666666666,1.690017034348734,,2020-03-03 15:00:00,12.91475,19.373,11.525833333333333,8.0,10.539666666666667,2.8084034103521844,12.2235216667,10.336694457475408,134.582043,12.7455775,9.362875
64,9.956624999999999,15.117,8.6455,7.842,2.4846011720948296,10.595875,3.5,15.318666666666667,9.4575,7.983333333333333,2.85193241474336,,2020-03-03 16:00:00,13.031708333333334,21.83666666666667,11.732666666666667,8.0,10.663,3.4228302918195093,12.681325,14.895024897131977,185.596454,12.977197499999999,10.00573
65,9.7655,16.165,8.153500000000001,7.363,3.219660929352654,8.895875,3.5,11.688666666666668,8.371,7.438666666666666,1.3580760281603863,,2020-03-03 17:00:00,13.588833333333334,17.66933333333333,12.926833333333335,8.0,11.141,2.453298895818082,12.4781,12.672491622754473,167.537698,12.842295,10.05313
66,9.988624999999999,15.969,8.2475,7.277,3.450945701452719,8.920291666666666,3.5,12.079333333333333,8.447166666666668,7.765000000000001,1.3461500807601485,,2020-03-03 18:00:00,13.584958333333333,17.139666666666667,13.057833333333333,8.0,9.632,3.0345207906388527,13.4366066667,9.837852300646267,130.946331,13.124862499999999,9.816425
67,10.59375,23.124,8.8575,7.654,4.8417860276451705,9.640458333333333,3.5,14.165999999999999,9.211333333333334,7.654,2.0800637472703407,,2020-03-03 19:00:00,17.286583333333333,30.599666666666668,13.583833333333333,8.0,11.071,7.644877927137446,13.0283566667,8.577463725246107,68.780558,15.1574335,10.18365
68,8.932875,12.309,8.2385,7.386,1.7441251702142824,13.410750000000002,3.5,46.01833333333334,8.574166666666667,7.386,12.40150426107656,,2020-03-03 20:00:00,17.274208333333334,33.62233333333333,13.667666666666667,8.0,10.674,8.202947342838122,13.9772733333,12.806465199987606,113.443607,16.1295395,10.35095
69,10.905,14.54,10.941,7.338,2.4225173373992597,10.919833333333333,3.5,12.882333333333333,11.081166666666666,8.576333333333332,1.6144973331934898,,2020-03-03 21:00:00,19.375500000000002,38.285333333333334,12.687333333333331,8.0,10.611,10.679674275879808,14.7054016667,15.504287102932121,142.04086,16.2611075,0.0
70,11.017625,14.405,11.298,7.721,2.691700621238365,9.944333333333333,3.5,13.86,9.594833333333334,7.601,1.9667986396397796,,2020-03-03 22:00:00,18.660541666666667,35.909,14.325666666666667,8.0,11.095,9.54910805162436,13.2755916667,10.37821556551299,79.7668,15.769552999999998,10.036405
71,11.43675,16.948,10.6575,7.667,3.37085032855213,10.772458333333333,3.5,15.09,10.288333333333334,7.803,2.4687224931660277,,2020-03-03 23:00:00,18.696624999999997,32.20433333333333,15.036666666666667,8.0,11.990333333333334,7.8885127249788205,12.805475,20.464702563027302,167.839615,16.3714475,10.159775
72,11.144625,20.347,9.218,8.172,3.8818506197914164,9.7415,3.5,12.661333333333333,9.163,7.959,1.62073587539049,,2020-03-04 00:00:00,17.748958333333334,35.78133333333333,13.177,8.0,11.003333333333336,9.282551953108195,15.8415433333,11.62090454071412,94.671379,16.90459,0.0
73,10.98425,22.192,8.4845,7.545,4.678907664989768,10.4105,3.5,17.333000000000002,9.044333333333332,7.677666666666667,3.035660293357389,,2020-03-04 01:00:00,17.53075,36.06833333333333,12.810666666666668,8.0,10.715,9.310781845601843,13.4884766667,12.786835623253316,83.799569,15.6548645,0.0
74,10.107499999999998,17.341,9.064,7.303,2.939157022004779,9.515375,3.5,12.927333333333332,9.193833333333334,7.259333333333333,1.5596569551373574,,2020-03-04 02:00:00,18.280291666666667,34.70633333333334,14.5905,8.0,10.724,8.63502739241216,13.3052683333,169.42333658126861,1643.377745,17.2750125,0.0
75,10.281375,15.641,8.8935,7.778,3.103647327641303,9.350708333333333,3.5,11.497333333333335,8.924166666666668,7.851,1.4327413742494182,,2020-03-04 03:00:00,18.673583333333333,32.39633333333333,14.394,8.0,10.44,7.360765122424434,11.7831166667,21.725757565033273,173.100515,17.746180000000003,10.13711
76,10.494625,15.885,9.55,7.972,2.844501535308954,9.96275,3.5,14.704,9.379166666666666,7.963,2.1605497419638366,,2020-03-04 04:00:00,18.237041666666666,27.82133333333333,18.1645,8.0,10.681666666666667,6.213741435179282,12.5031266667,181.98947090646328,1776.908115,17.2947175,0.0
77,9.79175,16.363,8.0625,7.403,3.2366289465275444,9.062708333333333,3.5,12.733666666666666,8.671333333333333,7.4239999999999995,1.7405923116818918,,2020-03-04 05:00:00,16.094250000000002,29.947333333333333,12.026166666666667,8.0,10.503,7.5209433246804585,11.5149783333,6.978147263142953,34.939665,15.9271715,10.13264
78,9.662749999999999,17.972,8.2355,7.44,3.2591727382113396,8.690791666666666,3.625,11.246,8.315166666666666,7.745666666666666,1.0629458664158566,,2020-03-04 06:00:00,16.81475,30.538666666666668,13.603000000000002,8.0,10.861333333333334,7.279949867711239,14.2154716667,11.022062073487636,127.277594,15.1499425,10.048625
79,9.375,16.624,8.2845,7.755,2.807883054900969,9.431000000000001,3.625,11.850000000000001,8.987833333333334,7.758333333333334,1.430324254224273,,2020-03-04 07:00:00,15.617166666666666,28.621,12.0685,8.0,10.022,7.149632201107349,12.1734216667,14.744014731544324,133.619739,15.4696645,10.34065
80,9.054,12.634,7.8870000000000005,6.846,2.144534856326658,8.591958333333334,3.5,10.610666666666667,7.8985,7.103000000000001,1.2675570493133193,,2020-03-04 08:00:00,15.929791666666667,27.824333333333332,12.072166666666666,8.0,10.133,6.987450345555038,14.420205,12.233689342445834,139.202332,15.0203575,10.159495
81,9.130749999999999,15.19,7.9254999999999995,7.618,2.531726177433096,9.088249999999999,3.625,15.958666666666666,7.973999999999999,7.703,2.6291651175378425,,2020-03-04 09:00:00,15.913708333333332,27.755,12.575666666666667,8.0,10.695,6.8533986204686554,11.610185,7.613294838816384,61.05294,14.987982500000001,10.02625
82,9.270125,14.644,8.3995,7.487,2.2298205329969942,8.531875,3.5,10.543666666666667,8.167666666666666,7.457999999999999,0.888092289647059,,2020-03-04 10:00:00,16.396124999999998,27.532,12.580166666666667,8.0,11.11,6.552442298990295,11.1964433333,9.865429399857598,94.481683,14.566031,10.101815
83,9.608125000000001,14.437,7.9079999999999995,7.711,2.766846058127376,8.835125,3.5,11.704333333333333,7.940333333333333,7.774333333333334,1.4089892056354516,,2020-03-04 11:00:00,15.994291666666667,27.558999999999997,12.561333333333334,8.125,10.754,6.71467816809128,12.7088966667,13.859861637648693,146.816286,16.1210135,9.80122
84,10.89225,19.299,8.486,7.357,4.419090934513568,9.654,3.5,13.285333333333334,9.716666666666667,7.539666666666666,1.7910619056861217,,2020-03-04 12:00:00,16.556291666666667,27.854,13.738666666666667,8.0,10.86,6.627062216643501,14.2162666667,15.80516739630036,167.380258,17.5042595,9.901865
85,9.388625,15.511,8.620999999999999,7.023,2.504659704306156,9.208708333333334,3.5,12.6,8.799,7.486666666666667,1.621683448333004,,2020-03-04 13:00:00,16.113166666666665,27.855666666666668,12.862333333333332,8.0,10.602666666666666,6.731188418680447,12.4739,7.7458808962981385,67.440398,14.992515000000001,0.0
86,9.805,13.408,9.398,7.711,1.8949485481141697,9.679416666666668,3.5,12.975,9.032499999999999,7.629666666666666,1.884122664604876,,2020-03-04 14:00:00,16.740583333333333,27.615,14.819833333333333,8.0,9.793,6.729321188628331,12.391395,26.362503980566814,331.182402,15.535387499999999,0.0
87,8.773,10.714,8.0905,7.739,1.1685023534422172,8.7375,3.5,12.051333333333334,7.962833333333332,7.824000000000001,1.3706322952888894,,2020-03-04 15:00:00,16.367958333333334,28.253666666666664,13.627333333333333,8.0,10.252,6.810604350809396,11.9490383333,20.018731498249338,271.637046,16.037405999999997,10.14878
