,Isp,Isp_max,Isp_median,Isp_min,Isp_std,Lastmile,Lastmile_hops,Lastmile_max,Lastmile_median,Lastmile_min,Lastmile_std,Timestamp,TraceRt_rtt,TraceRt_rtt_max,TraceRt_rtt_median,Tracert_hops,Tracert_rtt_min,Tracert_rtt_std,Ping_Average,Ping_Std,Ping_max,Ping_median,Ping_min
0,6.655142857142858,25.422,2.9855,1.653,7.544826958700558,12.763928571428574,1.5714285714285714,22.707333333333334,12.467666666666668,2.905,5.761550597586448,2020-03-01 00:00:00,17.396190476190476,24.240333333333336,17.327833333333334,8.857142857142858,6.602999999999999,5.4862393380921635,16.2073633333,18.363507127726646,230.145838,16.3042595,5.707778
1,6.417857142857144,20.889,3.5275,1.656,6.704265399804843,14.059309523809523,1.5714285714285714,32.96233333333333,12.007333333333335,2.702666666666667,7.000744859989627,2020-03-01 01:00:00,16.400404761904763,24.328333333333333,16.314666666666668,8.857142857142858,6.416,5.268717408422907,20.0184363333,16.35841163244876,157.319456,15.836163,5.620994
2,6.101999999999999,21.374,3.173,1.656,6.744611944783352,13.931857142857142,1.4285714285714286,28.566666666666666,13.189499999999999,2.795666666666667,6.485285850823649,2020-03-01 02:00:00,16.812928571428568,24.804666666666666,17.237000000000002,8.785714285714286,6.173333333333333,5.311052069241983,16.3484193333,6.474405295206272,49.95073,16.044291,6.048769
3,5.613571428571428,19.028,3.1855,1.641,5.823293652151132,13.424142857142856,1.7142857142857142,19.718999999999998,13.1815,3.0226666666666673,4.509076572331344,2020-03-01 03:00:00,16.131071428571428,23.993,16.426833333333335,8.928571428571429,6.344666666666666,4.804825972070382,19.77754,22.982279526942868,406.48405,16.199427,5.53805
4,5.674857142857142,22.07,3.2485,1.657,6.1315871967232445,14.091142857142858,1.5714285714285714,20.82133333333333,15.481166666666667,2.796666666666667,4.584778235820717,2020-03-01 04:00:00,16.09242857142857,24.36833333333333,16.500166666666665,8.928571428571429,6.825,4.876315207900605,19.018244,140.07140477877473,1837.88504,15.88378,0.0
5,5.716857142857143,20.995,3.185,1.638,6.3313943832883055,12.89064285714286,1.5714285714285714,20.54433333333333,13.300166666666668,2.9183333333333334,5.460482104804797,2020-03-01 05:00:00,15.59292857142857,24.424333333333333,15.560666666666666,8.857142857142858,6.412,4.967963584552289,19.665412,7.708198770549647,96.009236,15.714819,6.108674
6,5.378357142857143,21.161,2.9130000000000003,1.647,5.728311177291047,14.837904761904765,1.5714285714285714,55.79566666666667,12.312166666666666,3.086,12.267864173191766,2020-03-01 06:00:00,15.567857142857145,24.585666666666665,16.118333333333332,8.857142857142858,6.427,4.4758584575445175,18.0579873333,5.755484152825433,63.269389,15.798532,5.816834
7,7.9715,21.053,3.206,1.633,8.089482569979369,11.955833333333334,1.5714285714285714,21.099999999999998,12.004166666666666,3.002333333333333,5.1676876022803375,2020-03-01 07:00:00,16.785500000000003,28.567000000000004,16.261333333333333,8.928571428571429,6.842,5.724484616366427,15.6513313333,5.408893057222384,39.207176,15.939843,5.912065
8,6.815571428571428,20.872,2.883,1.64,6.713686316710342,14.775452380952382,1.5714285714285714,54.242999999999995,12.520166666666668,3.004,11.978521238998127,2020-03-01 08:00:00,16.243714285714287,24.412666666666667,16.140833333333333,8.857142857142858,7.870666666666668,4.520200490456469,16.0448036667,7.142743222084551,70.794255,15.944451,5.697026
9,5.997642857142857,21.348,2.857,1.647,6.543851952210486,13.243857142857141,1.5714285714285714,23.623333333333335,12.064333333333334,2.985666666666667,5.114541728317695,2020-03-01 09:00:00,15.918833333333334,24.883,15.540666666666667,8.857142857142858,6.321000000000001,5.14645875127465,15.7685793333,6.939039680828669,100.589588,16.06426,5.97965
10,6.310307692307692,21.056,2.89,1.66,6.6558382744846405,13.155128205128205,1.6153846153846154,40.211333333333336,11.036666666666667,2.763333333333333,9.057928512208594,2020-03-01 10:00:00,15.040948717948718,24.20566666666667,14.409666666666666,8.923076923076923,6.4046666666666665,4.598251534752893,15.7821476667,5.400378535745688,41.769992,15.621891,0.0
11,5.427142857142856,20.856,2.875,1.635,5.882001880520694,12.077904761904762,1.7142857142857142,33.614333333333335,11.486333333333334,2.650333333333333,7.0212492166535645,2020-03-01 11:00:00,15.24697619047619,27.288999999999998,15.318833333333334,8.928571428571429,6.420333333333335,4.868617440829315,16.3287076667,5.96731783592813,78.813713,15.403012,6.022657
12,7.341785714285714,34.23,3.0294999999999996,1.632,9.247797376198534,12.397809523809524,1.7142857142857142,25.69366666666667,10.753666666666668,4.015,4.979464489143331,2020-03-01 12:00:00,15.607166666666668,24.727666666666664,15.262166666666666,9.0,6.720666666666666,4.838045379207377,15.1357476667,10.035305821765167,97.376276,15.641859499999999,0.0
13,6.290500000000001,24.571,2.9625000000000004,1.634,7.331762619393979,12.287928571428571,1.5714285714285714,20.730333333333334,12.285666666666666,2.921,5.118332459069519,2020-03-01 13:00:00,15.360190476190478,24.364333333333335,15.622666666666666,8.857142857142858,5.971,5.060110420895509,16.6448676667,8.122572073973695,85.154321,15.113475,5.934337
14,5.9447142857142845,19.769,2.8465,1.652,6.153951569387538,11.518119047619047,1.7142857142857142,21.351333333333333,10.8005,3.0826666666666664,5.1304842350237925,2020-03-01 14:00:00,14.955142857142858,22.706999999999997,14.998166666666666,8.928571428571429,6.765666666666667,4.334716114016654,15.8935076667,5.543831193337988,49.010697,15.317764,6.054914
15,6.516499999999999,21.118,3.346,1.635,6.921292806054578,13.222857142857142,1.5714285714285714,21.637,12.615000000000002,3.0293333333333337,5.005607723144567,2020-03-01 15:00:00,17.047976190476188,25.36566666666667,17.170333333333332,8.928571428571429,6.678,5.56233614057106,16.5749796667,16.131368859012515,206.340906,16.272388,5.690113
