,Isp,Isp_max,Isp_median,Isp_min,Isp_std,Lastmile,Lastmile_hops,Lastmile_max,Lastmile_median,Lastmile_min,Lastmile_std,Lastmile_ste,Timestamp,TraceRt_rtt,TraceRt_rtt_max,TraceRt_rtt_median,Tracert_hops,Tracert_rtt_min,Tracert_rtt_std,Ping_Average,Ping_Std,Ping_max,Ping_median,Ping_min
17,12.7554,35.893,0.964,0.0,15.103797305313652,92.03723333333333,2.0,338.73366666666664,45.10333333333334,0.0,121.43889098216802,,2020-03-01 17:00:00,142.3226666666667,596.7583333333333,46.44,8.0,0.0,221.28594247770113,68.7932086667,200.23000296930192,1079.73812,67.462541,0.0
18,13.6765,42.769,0.9015,0.0,16.493419422606095,84.12733333333333,2.0,296.94266666666664,44.54766666666666,0.0,107.44069830913962,,2020-03-01 18:00:00,85.89353333333334,498.6426666666666,46.81666666666666,8.0,0.0,139.975266482269,44.5176803333,165.28976008929968,678.024665,74.3009165,28.045145
19,21.2546,114.12,1.022,0.0,34.01313742717658,80.62989999999999,2.0,395.695,47.888999999999996,0.0,111.9967912200117,,2020-03-01 19:00:00,65.73193333333333,281.44699999999995,47.563500000000005,8.0,0.0,78.77954824414208,58.5004586667,135.30778578105134,924.496485,72.66513,0.0
20,16.0294,50.515,0.981,0.0,19.93283806787182,104.30053333333333,2.1,462.88166666666666,42.70266666666667,0.0,147.80329497922418,,2020-03-01 20:00:00,161.0826,878.051,42.70266666666667,8.0,0.0,274.5669502118159,64.466639,158.8609449783055,706.152925,74.899042,32.72412
21,13.2595,38.468,1.049,0.0,15.749707071879145,51.536433333333335,2.0,212.50633333333334,44.507000000000005,0.0,56.616406268079416,,2020-03-01 21:00:00,50.56256666666667,156.17100000000002,43.315333333333335,8.0,0.0,43.65497831406072,52.3877223333,121.27665562135373,654.67126,74.63267,28.820185
22,13.857099999999999,45.714,0.9729999999999999,0.0,16.877631744116233,56.43066666666666,2.0,259.27233333333334,40.50183333333334,0.0,70.24302693126675,,2020-03-01 22:00:00,53.92706666666667,161.803,45.07933333333334,8.0,0.0,47.714464934371144,59.2230416667,101.40065715494224,751.317,71.91916649999999,31.774042
23,15.591149999999999,50.442,1.23275,0.0,19.113163335840042,44.107533333333336,2.0,153.33133333333333,41.66933333333333,0.0,40.264373752928975,,2020-03-01 23:00:00,50.40256666666666,144.30033333333333,44.25716666666666,8.0,0.0,42.365315533149676,45.0860276667,74.07332350888878,634.50026,64.472084,0.0
24,14.388549999999999,41.141,1.167,0.0,17.1176372616813,38.39193333333334,2.0,74.46666666666667,40.77466666666667,0.0,22.97856104468782,,2020-03-02 00:00:00,54.54156666666667,161.3033333333333,40.77466666666667,8.0,0.0,49.31435241952049,63.4944446667,282.83352021860446,2210.55978,65.897354,0.0
25,14.490800000000002,42.77,1.1005,0.0,17.415895020354252,46.0323,2.0,177.816,42.79733333333333,0.0,47.08705963908178,,2020-03-02 01:00:00,56.33683333333333,144.486,42.88616666666667,7.4,0.0,46.206218421393835,57.33075,93.24923504209747,633.356025,64.24437499999999,0.0
26,16.1001,58.673,0.961,0.0,20.491117072770827,63.5138,2.0,313.496,41.00933333333333,0.0,86.03091222813137,,2020-03-02 02:00:00,61.14423333333334,191.6016666666667,54.83033333333334,8.0,0.0,54.1318317919934,57.5649586667,130.10318040959098,625.214085,65.3746045,0.0
27,22.1328,123.591,0.98,0.0,36.57960236197217,38.45643333333334,2.0,62.61266666666666,45.28633333333333,0.0,21.7454260902277,,2020-03-02 03:00:00,52.189266666666676,147.92000000000002,47.873666666666665,8.0,0.0,42.148089828286814,53.4625283333,97.66628906704472,840.882515,62.9481255,31.86255
28,16.1113,59.24,0.9755,0.0,20.587830478464703,34.460100000000004,2.0,52.931000000000004,41.833000000000006,0.0,18.92462986342871,,2020-03-02 04:00:00,42.40466666666667,87.29666666666667,49.09133333333333,8.0,0.0,27.17252611779446,61.0608613333,67.6580592889345,530.86991,56.289945,25.596675
29,14.7655,55.006,0.9735,0.0,18.77830659697514,34.63186666666667,2.0,57.81766666666667,41.13766666666667,0.0,19.290066710442794,,2020-03-02 05:00:00,52.2749,142.20066666666665,50.96366666666667,8.0,0.0,41.05000201327644,53.2905556667,109.04940501192627,713.417215,58.3833475,26.377275
30,16.6995,69.953,0.9835,0.0,22.522316684790667,66.03386666666668,2.0,342.9826666666667,47.92316666666667,0.0,94.40901808163126,,2020-03-02 06:00:00,42.3445,71.258,52.984,8.0,0.0,24.273112766209263,44.5109863333,78.57955394788232,620.53146,59.327645,27.244455
31,14.3325,49.528,0.927,0.0,17.75753246512589,33.95906666666666,2.0,54.26333333333333,39.318,0.0,18.300462660696738,,2020-03-02 07:00:00,43.55573333333333,72.45566666666666,53.56133333333333,8.0,0.0,25.752052245209505,57.5983333333,74.63808247526785,587.285495,56.736915,0.0
32,14.2357,48.37,0.9644999999999999,0.0,17.543752569219617,54.7205,2.0,221.42100000000002,46.04533333333333,0.0,59.05069088489426,,2020-03-02 08:00:00,47.382999999999996,137.44500000000002,46.24533333333333,8.0,0.0,37.4924183876628,52.649278,87.21995704915427,618.50273,57.018026,32.746792
33,16.3487,59.833,0.946,0.0,20.83395580800727,65.36046666666667,2.0,329.52366666666666,50.041,0.0,90.34866261264375,,2020-03-02 09:00:00,67.5904,349.7293333333334,48.233333333333334,8.0,0.0,96.31188780909194,59.3025553333,120.74272051617824,647.81534,56.01902,0.0
34,16.208499999999997,60.233,1.0025,0.0,20.72313312339618,82.66543333333334,2.0,384.1376666666667,43.639333333333326,0.0,112.50543367372184,,2020-03-02 10:00:00,79.91900000000001,389.81200000000007,45.721000000000004,8.0,0.0,109.85593311727258,60.9696806667,113.20606700167252,590.249105,61.9087365,0.0
35,13.4024,37.017,0.974,0.0,15.888942433025553,75.29546666666667,2.0,344.59066666666666,46.262499999999996,0.0,96.26168310025197,,2020-03-02 11:00:00,66.66916666666667,273.1406666666667,52.80916666666667,8.0,0.0,74.66936153697102,61.7204303333,70.82865951094136,529.29138,60.977385999999996,26.46618
36,14.043199999999999,45.516,0.9565,0.0,17.055569054124227,35.21153333333333,2.0,51.71233333333333,45.16,0.0,18.95138802726597,,2020-03-02 12:00:00,38.016,81.96900000000001,45.381,8.0,0.0,23.420771464663584,62.0506393333,65.96936005255071,508.669695,58.335833,0.0
37,13.645499999999998,40.665,1.0385,0.0,16.293753669734915,31.35493333333333,2.0,52.74633333333333,33.2425,0.0,17.555206307088632,,2020-03-02 13:00:00,39.01706666666667,81.89566666666667,39.64233333333333,8.0,0.0,23.592002759786585,58.0670693333,26.451556201778676,270.21753,55.724666,0.0
38,14.6685,42.7,0.9450000000000001,0.0,17.827116021667667,71.8966,2.0,414.4916666666666,44.96783333333333,0.0,115.76523010086693,,2020-03-02 14:00:00,58.363533333333336,273.184,43.80183333333333,8.0,0.0,74.14365927309257,57.626681,61.20655959806364,655.229225,56.20768,0.0
39,17.8779,62.015,0.9455,0.0,23.234622680172798,36.931333333333335,2.0,65.12866666666666,40.944833333333335,0.0,21.400291029173722,,2020-03-02 15:00:00,36.855966666666674,61.10733333333334,44.73266666666666,8.0,0.0,20.350220357775,57.362778,31.583943797615884,297.231095,53.5968575,0.0
40,17.8967,68.766,0.9495,0.0,23.262286310893863,35.31926666666667,2.0,59.23133333333333,39.61966666666666,0.0,19.614535928347742,,2020-03-02 16:00:00,37.11919999999999,54.00966666666667,46.035999999999994,8.0,0.0,19.7458597259161,45.91575,63.07689263729357,528.096355,60.741708,32.119667
41,12.7764,36.643,1.04,0.0,15.12838855397362,87.9276,2.0,533.8543333333333,37.13066666666667,0.0,151.0530899516826,,2020-03-02 17:00:00,55.51296666666667,202.12833333333333,45.22983333333333,8.0,0.0,54.954769540140916,56.858861,78.70459753667728,532.758005,60.511833,26.919
42,14.812999999999999,52.384,0.967,0.0,18.490575426416562,73.50963333333333,2.0,435.088,42.505,0.0,121.78216917279896,,2020-03-02 18:00:00,75.93983333333333,374.917,46.64983333333333,8.0,0.0,103.4886851355956,52.4078753333,128.70254784035646,607.771225,56.571792,0.0
43,16.1706,62.076,0.9824999999999999,0.0,20.929642243478508,98.4254,2.1,382.397,39.92883333333333,0.0,137.59987982155604,,2020-03-02 19:00:00,76.31936666666667,276.7176666666667,46.56166666666667,8.0,0.0,89.5961539502487,218.989521,123.73052292628901,622.787845,60.0580205,0.0
44,16.485899999999997,58.816,0.9604999999999999,0.0,20.761418397835925,107.49106666666667,2.0,551.8166666666667,43.07383333333334,0.0,165.91422121725702,,2020-03-02 20:00:00,90.50036666666666,367.8913333333333,46.49783333333333,8.0,0.0,117.49767242436478,43.921458,137.79618524234448,626.068995,57.794377,32.086215
45,13.6645,43.364,0.9095,0.0,16.556881851665185,124.95756666666671,2.0,519.1840000000001,42.326,0.0,188.751411948276,,2020-03-02 21:00:00,45.978899999999996,104.31533333333333,43.64933333333333,8.0,0.0,31.322286533907803,52.54825,143.94976683074617,665.630615,56.2627085,0.0
46,15.202700000000002,45.311,1.04,0.0,18.273782175838694,75.29950000000001,2.0,350.8453333333334,40.468666666666664,0.0,102.81711359358746,,2020-03-02 22:00:00,91.41426666666666,354.85699999999997,43.41666666666667,8.0,0.0,121.32712574137004,62.775917,171.2469897500875,683.56526,59.743375,0.0
47,13.517333333333333,46.719,0.982,0.0,18.81258805516491,115.17874074074072,1.7777777777777777,427.5636666666666,42.67033333333333,0.0,152.7226637794658,,2020-03-02 23:00:00,101.02488888888888,368.733,42.870000000000005,7.333333333333333,0.0,129.61379976275006,59.644903,162.97006070710242,659.647895,55.281834,0.0
48,17.322,63.491,0.9744999999999999,0.0,22.088992245007468,102.75008333333332,2.0,554.7325,37.189499999999995,0.0,160.60531175727465,,2020-03-03 00:00:00,128.1341,534.4696666666667,40.86366666666666,8.0,0.0,188.1577425870851,47.3304166667,195.59765076873765,855.185025,57.643844,26.38402
49,14.850999999999999,45.228,0.935,0.0,18.13809381384935,97.05026666666666,2.0,402.30633333333327,35.27666666666667,0.0,138.54385288306528,,2020-03-03 01:00:00,105.2435,631.208,39.673,8.0,0.0,180.9307644390988,45.3298196667,161.51753193365926,678.446235,55.167055000000005,0.0
50,17.7067,60.432,0.951,0.0,22.453000610386134,75.21656666666665,2.0,368.48499999999996,41.17466666666667,0.0,104.05506890318007,,2020-03-03 02:00:00,85.54253333333332,382.715,41.17466666666667,8.0,0.0,118.30468563907347,48.4115835,124.61859966298735,643.855035,57.291208,0.0
51,86.67389999999999,744.821,14.645,0.0,219.8154669646565,111.8049,2.7,591.6506666666667,41.58366666666667,0.0,177.49904334878667,,2020-03-03 03:00:00,64.24246666666667,254.80066666666667,40.60083333333334,8.0,0.0,74.86437113892474,60.0064303333,123.37974823451343,599.88833,56.69525,26.345315
52,18.0216,60.855,1.0745,0.0,22.62963201291616,125.37023333333335,2.0,584.3503333333334,42.84316666666667,0.0,192.8298513930553,,2020-03-03 04:00:00,104.56286666666665,552.3629999999999,47.7585,8.0,0.0,158.190491717788,53.5125276667,123.64163262308192,698.98962,57.776292,27.693805
53,13.7857,39.08,1.2385,0.0,16.343080211820535,52.282733333333326,2.0,145.86366666666666,39.477333333333334,0.0,48.75495973808431,,2020-03-03 05:00:00,116.83693333333335,689.343,41.24033333333334,8.0,0.0,200.7414862800634,79.058458,122.4341337435848,669.399515,59.1395175,0.0
54,17.7472,62.705,1.1065,0.0,22.78418082266729,57.63486666666665,2.0,284.6623333333333,39.95066666666666,0.0,77.78131881331004,,2020-03-03 06:00:00,83.26593333333332,484.52,49.071,8.0,0.0,135.30912724193195,63.6230696667,79.9796068397319,630.571785,58.502917,26.072765
55,15.072999999999999,53.055,1.0825,0.0,18.82138393955131,32.10376666666666,2.0,56.11033333333333,38.672333333333334,0.0,17.540815105886296,,2020-03-03 07:00:00,37.60696666666667,56.73333333333333,44.72233333333334,8.0,0.0,19.92820220773119,43.8720273333,94.5539555247394,615.698135,59.220425,0.0
56,15.988999999999999,43.752,0.994,0.0,19.224798485289774,83.3525,2.0,366.1466666666667,43.49733333333333,0.0,110.75697964264424,,2020-03-03 08:00:00,57.60573333333333,204.85933333333332,46.337,8.0,0.0,54.70975606310491,67.288958,144.95923106975386,720.916655,61.08725,31.841542
57,14.228800000000001,43.396,0.982,0.0,17.170613592996613,61.83289999999998,2.0,315.6123333333333,40.723166666666664,0.0,86.67128722747677,,2020-03-03 09:00:00,87.65353333333334,527.7900000000001,47.61966666666667,8.0,0.0,148.1610908618799,64.9969166667,109.69407272824078,622.70125,61.50021,31.446515
58,13.708100000000002,37.733,1.0915,0.0,16.326318951006684,62.37446666666666,2.0,274.27799999999996,39.47116666666666,0.0,76.33539364704218,,2020-03-03 10:00:00,58.960766666666665,269.17366666666663,42.317499999999995,8.0,0.0,73.00058435033242,58.733222,117.0872896990964,613.267795,62.87819,33.7724
59,14.1363,39.425,0.959,0.0,16.913164133597235,40.0652,2.0,122.03899999999999,37.55283333333334,0.0,32.36030817536267,,2020-03-03 11:00:00,55.432399999999994,152.80533333333332,46.68183333333333,8.0,0.0,42.04809505971835,56.5873473333,142.8471642330135,1221.712345,63.2862125,31.600085
60,14.92365,43.651,1.1345,0.0,17.87938518524896,75.48580000000001,2.1,319.22066666666666,37.3725,0.0,98.50639038674935,,2020-03-03 12:00:00,77.57046666666668,322.83733333333333,43.486999999999995,8.0,0.0,94.86622027023108,54.8234026667,119.76389318615226,992.743055,65.0609155,0.0
61,15.4221,54.782,1.008,0.0,19.40558290003163,63.357066666666675,2.0,347.612,37.06883333333334,0.0,96.46713345058686,,2020-03-03 13:00:00,77.43269999999998,429.5843333333333,45.42633333333333,8.0,0.0,119.29816527716963,53.73725,62.4748537487619,569.39422,62.288321499999995,0.0
62,12.514199999999999,33.496,1.091,0.0,14.714011810515853,71.83253333333333,2.0,445.9483333333333,37.38933333333333,0.0,125.81278297173674,,2020-03-03 14:00:00,83.78810000000001,536.4086666666667,38.76216666666667,8.0,0.0,152.00184908802555,47.0135416667,63.78114723688763,529.274305,61.734042,0.0
63,14.8432,50.46,0.994,0.0,18.37280814573537,74.92946666666666,2.0,484.01399999999995,34.27766666666666,0.0,137.31054492630926,,2020-03-03 15:00:00,54.95833333333333,238.0653333333333,40.27183333333333,8.0,0.0,64.10280269327802,43.9852085,123.07271380445371,667.5597,64.47572,0.0
64,13.9422,43.874,1.07,0.0,16.819039775207145,113.21356666666665,2.0,542.3236666666667,41.343666666666664,0.0,171.11002557360897,,2020-03-03 16:00:00,102.62280000000001,477.14433333333335,40.460499999999996,8.0,0.0,148.39860762900258,49.151139,159.14572178378495,672.9812,64.549869,0.0
65,11.8687,29.924,0.977,0.0,13.93100012956715,104.85396666666665,2.0,476.6336666666666,38.47916666666667,0.0,153.4067882781267,,2020-03-03 17:00:00,80.02183333333333,237.889,50.01983333333333,8.0,0.0,81.28093683122206,50.7954166667,114.47407790469983,571.21984,64.538105,34.550083
66,14.127499999999998,49.051,0.9834999999999999,0.0,17.536143539843646,70.81110000000001,2.0,303.1236666666667,46.89533333333333,0.0,86.38704251385158,,2020-03-03 18:00:00,63.687733333333334,272.92400000000004,43.21966666666667,8.0,0.0,75.34251656237076,56.5056806667,123.19468921474596,608.39101,64.62199100000001,27.97592
67,15.5875,42.505,0.9915,0.0,18.752731525033894,112.28503333333333,2.0,561.6726666666666,39.35816666666667,0.0,173.4411573659269,,2020-03-03 19:00:00,71.13793333333334,337.75533333333334,39.14266666666667,8.0,0.0,96.04152148706886,58.268945,106.19218167861493,496.009675,60.950126,0.0
68,12.976949999999999,51.576,0.77275,0.0,19.49694583062947,97.39849999999998,1.6,470.52866666666665,40.049,0.0,148.9408133700729,,2020-03-03 20:00:00,109.18213333333333,453.00066666666663,40.87,7.3,0.0,165.59388150265562,44.7378193333,179.92413900680583,782.00424,64.15356,0.0
69,13.2268,38.055,1.193,0.0,15.65300320577492,98.82373333333334,2.0,384.23133333333334,46.068000000000005,0.0,130.8635495901318,,2020-03-03 21:00:00,122.98806666666667,589.496,44.129,8.0,0.0,189.14767091553978,53.088611,190.12197363434808,1577.839145,65.78308,0.0
70,13.8844,38.492,0.9969999999999999,0.0,16.509719023653915,93.35776666666668,2.0,376.38033333333334,40.60483333333333,0.0,126.6394677134046,,2020-03-03 22:00:00,111.4709,482.943,43.785000000000004,8.0,0.0,163.54959772803207,64.1211666667,176.37027027494273,813.18065,68.369291,0.0
71,15.657500000000002,51.096,0.9535,0.0,19.381196661971106,123.2637666666667,2.0,591.7130000000001,39.551,0.0,193.06020627123036,,2020-03-03 23:00:00,114.67326666666665,562.6066666666667,47.12433333333334,8.0,0.0,171.7007369586074,57.197542,148.55782710793784,652.20598,67.73498,0.0
72,14.3293,42.59,0.9924999999999999,0.0,17.318076827696544,79.70766666666665,2.0,320.5553333333333,37.72933333333334,0.0,103.88752953736928,,2020-03-04 00:00:00,63.46976666666667,271.50600000000003,39.416333333333334,8.0,0.0,75.81284064223921,39.406764,287.4598432260406,2586.52003,64.714165,0.0
73,13.6518,39.044,0.9644999999999999,0.0,16.26813611819129,61.38003333333334,2.0,241.734,38.03516666666667,0.0,70.72278836688906,,2020-03-04 01:00:00,96.07235,442.44666666666666,42.87183333333333,8.0,0.0,132.6072278721901,52.5527496667,401.8949046155139,2707.722815,63.3683075,0.0
74,13.8322,44.282,0.977,0.0,16.746073962574034,32.627066666666664,2.0,52.89933333333334,39.29666666666667,0.0,17.697956411091337,,2020-03-04 02:00:00,69.87033333333333,288.27833333333336,39.625166666666665,8.0,0.0,82.7078726563157,92.5774026667,90.54273421417132,629.552885,62.469958,0.0
75,13.6035,37.958,0.9884999999999999,0.0,16.216003097249335,34.31903333333334,2.0,62.697,40.23433333333333,0.0,19.133388404363256,,2020-03-04 03:00:00,58.12583333333333,257.626,43.60583333333334,8.0,0.0,70.33978229111254,65.3550696667,46.772310669179454,347.66628,62.25274,30.79157
76,16.0756,64.051,0.9545,0.0,21.103452168780347,78.60119999999999,2.0,472.25199999999995,41.28966666666666,0.0,132.77799151040722,,2020-03-04 04:00:00,43.613666666666674,122.83566666666667,41.28966666666666,8.0,0.0,33.480019951540584,66.7953056667,40.565743806954856,367.445555,59.933039,33.685515
77,17.6195,59.173,0.946,0.0,22.634707562723225,54.21393333333333,2.0,239.69366666666667,38.709666666666664,0.0,64.77360786939212,,2020-03-04 05:00:00,58.739700000000006,170.462,39.232,8.0,0.0,57.97308385285364,54.336111,63.69397317267122,460.183535,57.2577135,27.82136
78,14.7867,47.694,0.9804999999999999,0.0,18.129514560792853,35.26323333333333,2.0,63.61333333333334,41.533,0.0,19.735619541017144,,2020-03-04 06:00:00,37.024366666666666,61.293,42.621833333333335,8.0,0.0,21.480520397922287,65.6554583333,33.14940333541261,362.19004,55.175705,27.30245
79,13.954500000000001,39.835,1.039,0.0,16.64672077767871,36.3501,2.0,64.01233333333333,41.70333333333333,0.0,20.207833942997894,,2020-03-04 07:00:00,38.52053333333333,74.75866666666667,43.92816666666667,8.0,0.0,23.30285522524845,58.6471253333,58.13658339909949,545.49822,55.065417,33.365291
80,14.283200000000003,48.359,0.9319999999999999,0.0,17.599075451852578,42.45016666666667,2.0,81.257,49.19383333333333,0.0,25.500142830210013,,2020-03-04 08:00:00,39.2842,73.178,47.44533333333333,8.0,0.0,22.686966010954887,40.2624166667,81.25619104078807,694.049295,57.5070835,33.157583
81,16.2374,61.334,0.94,0.0,20.94403052041321,33.508,2.0,59.61733333333333,36.60633333333333,0.0,19.048876025751344,,2020-03-04 09:00:00,34.2781,54.705666666666666,37.35366666666667,8.0,0.0,18.833105006905026,53.3952916667,31.735877925400786,304.098915,58.802167,0.0
82,14.202699999999998,39.29,0.978,0.0,17.00509810645031,34.0728,2.0,57.818000000000005,42.658166666666666,0.0,18.703693644245188,,2020-03-04 10:00:00,36.960566666666665,63.294000000000004,43.11816666666667,8.0,0.0,21.39532124556935,53.1109026667,33.3639130777785,356.074215,56.683435,27.21755
83,16.2738,61.399,0.7669999999999999,0.0,21.130772620990463,35.995533333333334,1.9,107.70100000000001,35.093999999999994,0.0,31.477448084197253,,2020-03-04 11:00:00,34.65239999999999,69.32466666666666,39.931666666666665,8.0,0.0,25.335357978217804,50.0740143333,26.224671938877048,230.082175,59.285271,29.18478
84,14.258,45.992,0.9644999999999999,0.0,17.380570750122104,32.6355,2.0,47.35933333333333,42.30033333333334,0.0,17.359625757134797,,2020-03-04 12:00:00,38.8602,66.77266666666667,44.58566666666667,8.0,0.0,22.347060861280568,53.7094863333,32.58922404168556,315.77238,57.195025,28.61211
85,12.8406,37.673,1.018,0.0,15.246856090355154,82.66086666666666,2.0,542.4506666666667,36.43233333333333,0.0,154.2559544804385,,2020-03-04 13:00:00,39.27113333333333,88.17733333333332,41.63783333333333,8.0,0.0,25.5332703463975,56.1601386667,120.35007709373261,630.921645,58.110958,0.0
86,18.2528,69.712,0.9495,0.0,23.694947393062513,141.97953333333334,2.0,676.3040000000001,40.17766666666667,0.0,206.8277612987945,,2020-03-04 14:00:00,100.94373333333333,594.2736666666667,39.68716666666666,8.0,0.0,168.66888201468714,67.0788753333,139.77094689240064,735.906455,57.697458499999996,29.321645
87,14.8393,38.752,0.9490000000000001,0.0,17.68848310087668,66.67856666666667,2.0,292.39566666666667,43.831833333333336,0.0,81.94415380625597,,2020-03-04 15:00:00,47.15873333333333,125.306,43.831833333333336,8.0,0.0,37.39075945583941,66.0968056667,129.03626200593055,643.80485,56.747292,27.62256
88,13.931299999999998,39.763,0.969,0.0,16.637503052140968,88.96516666666668,2.0,438.926,40.67833333333334,0.0,128.87625406517765,,2020-03-04 16:00:00,60.64673333333333,269.436,40.39616666666666,8.0,0.0,74.33752477238157,55.3801113333,165.27713088684808,853.8994,59.903521,30.8255
89,13.6858,40.605,0.9814999999999999,0.0,16.371715541139846,113.744,2.0,474.6626666666666,43.86866666666667,0.0,159.63171542376324,,2020-03-04 17:00:00,92.61373333333333,421.0253333333333,44.18416666666667,8.0,0.0,128.9663260044437,52.4228053333,142.95065752563602,647.341545,57.291792,29.009045
90,16.1649,62.328,1.051,0.0,20.997321755166777,42.7007,2.0,134.36566666666667,42.23316666666666,0.0,35.24306191561366,,2020-03-04 18:00:00,59.04476666666667,270.9916666666667,43.24900000000001,8.0,0.0,73.10298623252146,63.2214583333,84.56172471409741,630.36474,57.522075,30.99459
