ASN,MSM_ID,Date,Timestamp,RTT,Mean,Median,Std,Var
17676,1004,"02/01/2020,00:00:00",1580515200,11.464814555556666,11.464814555556666,7.158647500000001,8.167694717279849,66.71123699468116
17676,1004,"02/01/2020,01:00:00",1580518800,11.477474438893333,11.477474438893333,7.22172216665,8.116153964718176,65.87195517901057
17676,1004,"02/01/2020,02:00:00",1580522400,11.697075114755737,11.697075114755737,7.58861,7.997743329197125,63.96389835971711
17676,1004,"02/01/2020,03:00:00",1580526000,11.668620677969491,11.668620677969491,6.9252416667,8.160259322847269,66.58983221611577
17676,1004,"02/01/2020,04:00:00",1580529600,11.707102844451668,11.707102844451668,7.33728833335,8.153155001411418,66.47393647704004
17676,1004,"02/01/2020,05:00:00",1580533200,11.634715177781667,11.634715177781667,7.2334411667000005,8.100508727094656,65.61824163773667
17676,1004,"02/01/2020,06:00:00",1580536800,11.466419087437705,11.466419087437705,7.366402,8.023028835552738,64.36899169611071
17676,1004,"02/01/2020,07:00:00",1580540400,11.602538849998334,11.602538849998334,7.107121,8.15434505767388,66.49334331961042
17676,1004,"02/01/2020,08:00:00",1580544000,11.38980949180656,11.38980949180656,7.451138,8.112326634781752,65.80984342938942
17676,1004,"02/01/2020,09:00:00",1580547600,11.535873111118331,11.535873111118331,7.382018,8.16735186655959,66.70563651219442
17676,1004,"02/01/2020,10:00:00",1580551200,11.59343268305738,11.59343268305738,7.431426,8.06744510376059,65.08367050219073
17676,1004,"02/01/2020,11:00:00",1580554800,11.626925961108334,11.626925961108334,7.13272316665,8.175668396229753,66.84155372510997
17676,1004,"02/01/2020,12:00:00",1580558400,11.493009010936067,11.493009010936067,7.3635856667,7.991143282132897,63.85837095557772
17676,1004,"02/01/2020,13:00:00",1580562000,12.842407011299999,12.842407011299999,7.374082,9.381950322131553,88.02099184694436
17676,1004,"02/01/2020,14:00:00",1580565600,14.004349557380326,14.004349557380326,7.875842,9.818397694136188,96.40093328021881
17676,1004,"02/01/2020,15:00:00",1580569200,11.701732220344068,11.701732220344068,6.9005483333,8.19081982336822,67.08952937888178
17676,1004,"02/01/2020,16:00:00",1580572800,11.465963535513115,11.465963535513115,7.45549,7.984870224515457,63.75815250235352
17676,1004,"02/01/2020,17:00:00",1580576400,12.330149366124589,12.330149366124589,7.4757136667,10.330761506661469,106.72463330751833
17676,1004,"02/01/2020,18:00:00",1580580000,11.524319762711865,11.524319762711865,7.030085,8.16935662656828,66.73838769205508
17676,1004,"02/01/2020,19:00:00",1580583600,11.442937300547541,11.442937300547541,7.2660493333,8.004994347936426,64.07993451049414
17676,1004,"02/01/2020,20:00:00",1580587200,11.569071536728815,11.569071536728815,7.2488976667,8.075070766660133,65.20676788656907
17676,1004,"02/01/2020,21:00:00",1580590800,11.552646939890161,11.552646939890161,7.191554,8.016350870641569,64.26188128123584
17676,1004,"02/01/2020,22:00:00",1580594400,11.611712288886666,11.611712288886666,7.1847245,8.054159452242093,64.86948448214065
17676,1004,"02/01/2020,23:00:00",1580598000,11.471878579234426,11.471878579234426,7.3134093333,8.080234280943108,65.29018603492818
17676,1004,"02/02/2020,00:00:00",1580601600,11.700108622225002,11.700108622225002,7.025116499999999,8.159584699324396,66.57882246544881
17676,1004,"02/02/2020,01:00:00",1580605200,11.449683267762294,11.449683267762294,7.4421776667,7.983506871488714,63.73638196710752
17676,1004,"02/02/2020,02:00:00",1580608800,11.475667566663333,11.475667566663333,7.100996,8.146781969265072,66.3700564547425
17676,1004,"02/02/2020,03:00:00",1580612400,11.42663306557049,11.42663306557049,7.530242,8.090748781340428,65.46021584276164
17676,1004,"02/02/2020,04:00:00",1580616000,11.837728077778333,11.837728077778333,7.584898,8.079677340791473,65.28118593129916
17676,1004,"02/02/2020,05:00:00",1580619600,11.57517912568525,11.57517912568525,7.370754,8.099315198805852,65.59890668960747
17676,1004,"02/02/2020,06:00:00",1580623200,11.58241757377213,11.58241757377213,7.410946,8.139874528119655,66.25755733353118
17676,1004,"02/02/2020,07:00:00",1580626800,12.760470461113334,12.760470461113334,7.4790659999999995,11.531641237404278,132.97874962820288
17676,1004,"02/02/2020,08:00:00",1580630400,11.40994178688197,11.40994178688197,7.2035853333,8.079426897648684,65.27713899444903
17676,1004,"02/02/2020,09:00:00",1580634000,11.418884411111666,11.418884411111666,7.1758855,8.23112839871303,67.75147471610015
17676,1004,"02/02/2020,10:00:00",1580637600,11.717566300001668,11.717566300001668,7.430914,8.078805837889659,65.26710376632005
17676,1004,"02/02/2020,11:00:00",1580641200,12.420822946656001,12.420822946656001,7.7381139999999995,8.563472685886154,73.33306444191821
17676,1004,"02/02/2020,12:00:00",1580644800,13.100345051855555,13.100345051855555,7.947522,8.844203584098688,78.21993703698406
17676,1004,"02/02/2020,13:00:00",1580648400,12.995460200006667,12.995460200006667,7.665154,8.919227168364866,79.55261328089796
17676,1004,"02/02/2020,14:00:00",1580652000,13.022826029624444,13.022826029624444,7.873794,8.792989219581989,77.31665941568507
17676,1004,"02/02/2020,15:00:00",1580655600,17.01555226087391,17.01555226087391,7.893378,24.66350845993968,608.2886495535163
17676,1004,"02/02/2020,16:00:00",1580659200,13.139851878788635,13.139851878788635,7.698945999999999,8.952353548344913,80.14463405456377
17676,1004,"02/02/2020,17:00:00",1580662800,13.14365351111778,13.14365351111778,7.674626,8.82098387890273,77.80975659186184
17676,1004,"02/02/2020,18:00:00",1580666400,14.37087292029348,14.37087292029348,8.020610000000001,10.528104154794281,110.8409770941966
17676,1004,"02/02/2020,19:00:00",1580670000,13.029006355557774,13.029006355557774,7.672834,8.795826427884602,77.36656254947322
17676,1004,"02/02/2020,20:00:00",1580673600,12.916145166667391,12.916145166667391,7.635842,8.794910656056068,77.35045344800858
17676,1004,"02/02/2020,21:00:00",1580677200,12.927932985506521,12.927932985506521,7.7332498333499995,8.707803105854197,75.82583493032399
17676,1004,"02/02/2020,22:00:00",1580680800,13.420264924240909,13.420264924240909,7.868162,8.850796120954074,78.33659197469568
17676,1004,"02/02/2020,23:00:00",1580684400,13.667541488888888,13.667541488888888,7.72813,9.496152018599187,90.17690316034542
17676,1004,"02/03/2020,00:00:00",1580688000,16.80603448889111,16.80603448889111,7.821314,24.910457684887312,620.5309020705613
17676,1004,"02/03/2020,01:00:00",1580691600,13.19194009629778,13.19194009629778,7.6229136667,8.864903979755384,78.58652257028285
17676,1004,"02/03/2020,02:00:00",1580695200,12.836861797108698,12.836861797108698,7.74604983335,8.806056940046778,77.54663883134603
17676,1004,"02/03/2020,03:00:00",1580698800,12.909577503704442,12.909577503704442,7.659522,8.831530598525157,77.99593271268613
17676,1004,"02/03/2020,04:00:00",1580702400,13.615400811593476,13.615400811593476,7.858306,8.774771920816201,76.99662226234446
17676,1004,"02/03/2020,05:00:00",1580706000,13.529578133335553,13.529578133335553,7.791874,8.996468254285183,80.93644105036108
17676,1004,"02/03/2020,06:00:00",1580709600,13.599071674073333,13.599071674073333,7.805698,9.333097681231873,87.10671232741576
17676,1004,"02/03/2020,07:00:00",1580713200,13.244438637037776,13.244438637037776,7.81261,8.877138922915853,78.80359545674763
17676,1004,"02/03/2020,08:00:00",1580716800,13.473930918517777,13.473930918517777,8.0711703333,8.702265650562259,75.72942745295578
17676,1004,"02/03/2020,09:00:00",1580720400,13.12450086231739,13.12450086231739,7.79635383335,8.679791146412791,75.33877434534588
17676,1004,"02/03/2020,10:00:00",1580724000,12.931800481484442,12.931800481484442,7.779586,8.856725101826362,78.44157952932116
