,Isp,Isp_max,Isp_median,Isp_min,Isp_std,Lastmile,Lastmile_hops,Lastmile_max,Lastmile_median,Lastmile_min,Lastmile_std,Timestamp,TraceRt_rtt,TraceRt_rtt_max,TraceRt_rtt_median,Tracert_hops,Tracert_rtt_min,Tracert_rtt_std,Ping_Average,Ping_Std,Ping_max,Ping_median,Ping_min
0,12.689374999999998,66.955,1.8547500000000001,1.65,18.98196578238254,12.551430555555557,2.25,30.063000000000002,12.061333333333334,3.3193333333333332,8.373949835335443,2020-03-01 00:00:00,62.89827777777777,91.492,69.61766666666666,7.666666666666667,9.301666666666666,25.1634287934904,74.360847,29.041439236023145,124.084249,66.72500600000001,0.0
1,7.5147916666666665,31.703,1.7445,1.64,10.194591841303108,12.677708333333333,2.0,43.958333333333336,9.125666666666667,3.767666666666667,11.699042835199721,2020-03-01 01:00:00,63.23777777777778,98.68433333333333,67.47133333333333,7.666666666666667,9.632333333333333,25.40738619689213,75.580431,145.54132994885995,1310.323462,65.730062,0.0
2,19.405333333333335,175.52,1.7694999999999999,1.65,47.622114998064596,23.788541666666664,2.0,178.26933333333332,8.538499999999999,3.6553333333333335,47.06500305985039,2020-03-01 02:00:00,71.37461111111112,197.11533333333333,67.24866666666667,7.666666666666667,9.162,44.70171417974957,72.7063186667,46.77546910988159,386.651982,66.446606,0.0
3,8.017125,36.727,2.12325,1.642,11.391735549886228,13.575152777777776,2.0,55.81833333333333,8.667333333333334,4.205,14.46727081103117,2020-03-01 03:00:00,63.01844444444445,98.17466666666667,66.26050000000001,7.666666666666667,9.357333333333335,25.935706026967612,72.4124303333,133.87982168294926,1533.649459,67.004173,0.0
4,11.103291666666665,76.537,1.7445,1.648,21.00649594417,12.470694444444447,2.0,46.49700000000001,8.010333333333332,3.3396666666666666,12.310893270579466,2020-03-01 04:00:00,64.51538888888889,93.47566666666667,67.9145,7.833333333333333,10.285666666666666,25.95156218120716,72.5580943333,26.928418774303147,149.058846,67.714574,0.0
5,14.690624999999999,118.554,1.7599999999999998,1.647,32.183310759826156,19.19948611111111,2.0,120.572,8.597666666666665,3.943333333333334,31.32616077166075,2020-03-01 05:00:00,62.94941666666666,92.402,66.56733333333332,7.416666666666667,9.121333333333334,25.629469500414658,77.6038553333,161.85959647304924,2155.533743,67.079438,0.0
6,7.141666666666666,28.216,1.7925,1.669,9.602393680165841,11.05488888888889,2.0,29.145666666666667,8.222,4.321666666666666,8.363515225517864,2020-03-01 06:00:00,61.936361111111104,90.71166666666666,66.33966666666667,7.833333333333333,9.391333333333334,24.898040607296018,-1.0,160.00019080880094,1610.123074,65.416333,0.0
7,7.306333333333334,29.175,1.8225,1.655,9.853134766267141,11.139736111111112,2.0,30.96666666666667,8.015833333333333,3.780666666666667,8.954056000416985,2020-03-01 07:00:00,64.74538888888888,107.75633333333333,67.94233333333334,7.666666666666667,8.938,28.50314175920019,73.046287,70.9559109176814,946.389694,65.9381895,0.0
8,7.151250000000001,27.868,1.751,1.653,9.486051041090105,11.379055555555558,2.0,30.044999999999998,8.383666666666667,3.258333333333333,8.570366406644224,2020-03-01 08:00:00,62.80258333333333,90.777,67.499,7.416666666666667,9.369333333333334,25.25773440219737,73.9842713333,125.41789877956695,1680.111696,67.32251,0.0
9,7.104,28.006,1.7245,1.656,9.612015822223071,10.838847222222222,2.0,29.852666666666668,7.395166666666666,3.6069999999999998,8.776029565394449,2020-03-01 09:00:00,62.17963888888889,91.48533333333334,66.95533333333333,7.666666666666667,9.027666666666667,25.013365903148337,75.2983193333,25.66458162092766,129.286682,66.812941,7.710722
