Timestamp,RTT
1580666400,9.227505
1580666400,60.34503
1580666400,19.982595
1580666400,17.308885
1580666400,8.509015
1580666400,55.261935
1580666400,74.70711
1580666400,31.420665
1580666400,8.922065
1580666400,8.22639
1580666400,19.128905
1580666400,47.270875
1580666400,8.4426
1580666400,8.47401
1580666400,33.44826
1580666400,8.867575
1580666400,8.44764
1580666400,37.358725
1580666400,66.19305
1580666400,25.18215
1580666400,8.413475
1580666400,8.85486
1580666400,32.0759
1580666400,19.36958
1580666400,18.50762
1580666400,8.47149
1580666400,56.945745
1580666400,8.65142
1580666400,36.658355
1580666400,9.11258
1580666400,15.39184
1580666400,8.17753
1580666400,53.680155
1580670000,8.6356
1580670000,35.704045
1580670000,8.9972
1580670000,7.50367
1580670000,65.760895
1580670000,8.58161
1580670000,31.991365
1580670000,19.467465
1580670000,69.12005
1580670000,9.74921
1580670000,65.09177
1580670000,26.63528
1580670000,48.347705
1580670000,8.382085
1580670000,8.41773
1580670000,57.592805
1580670000,17.388485
1580670000,8.54645
1580670000,8.731035
1580670000,30.357455
1580670000,19.706205
1580670000,23.046815
1580670000,71.68226
1580670000,30.510735
1580670000,9.30251
1580670000,10.364505
1580670000,39.721685
1580670000,49.89529
1580670000,10.52304
1580670000,8.67438
1580670000,19.118815
1580670000,8.647865
1580670000,44.677415
1580670000,16.599905
1580670000,8.297105
1580670000,59.26753
1580670000,47.91131
1580670000,11.642295
1580670000,8.87699
1580670000,68.859125
1580670000,30.089485
1580670000,17.343385
1580670000,8.380015
1580670000,70.546095
1580670000,32.39782
1580673600,15.02877
1580673600,8.37603
1580673600,52.7739
1580673600,73.53127
1580673600,37.525925
1580673600,13.001765
1580673600,8.54788
1580673600,58.528295
1580673600,26.706665
1580673600,43.856615
1580673600,21.367145
1580673600,82.07077
1580673600,8.45659
1580673600,8.639525
1580673600,32.18806
1580673600,50.803325
1580673600,9.75273
1580673600,8.790505
1580673600,8.54808
1580673600,31.85
1580673600,8.508945
1580673600,9.730425
1580673600,8.42551
1580673600,49.93375
1580673600,8.282335
1580673600,66.14177
1580673600,21.60123
1580673600,9.191575
1580673600,48.193525
1580673600,8.495315
1580673600,9.211595
1580673600,68.86302
1580673600,33.32055
1580673600,34.205615
1580673600,8.525875
1580673600,73.213695
1580673600,23.145285
1580673600,8.286255
1580673600,61.98605
1580673600,8.203135
1580673600,49.240905
1580673600,8.466795
1580673600,63.4123
1580673600,22.59891
1580673600,8.50273
1580677200,56.126915
1580677200,18.131075
1580677200,8.548505
1580677200,8.240195
1580677200,68.58175
1580677200,26.204285
1580677200,68.538485
1580677200,34.113855
1580677200,8.456605
1580677200,71.472265
1580677200,31.445925
1580677200,8.54775
1580677200,36.53934
1580677200,8.83405
1580677200,8.993865
1580677200,8.544005
1580677200,48.59325
1580677200,8.8423
1580677200,23.598135
1580677200,8.551165
1580677200,37.563805
1580677200,11.984645
1580677200,8.40362
1580677200,50.283445
1580677200,18.911075
1580677200,50.27779
1580677200,9.864505
1580677200,8.70472
1580677200,18.993475
1580677200,46.623255
1580677200,48.24521
1580677200,8.930215
1580677200,23.93992
1580677200,27.458045
1580677200,19.1961
1580677200,65.921275
1580677200,9.694505
1580677200,8.542065
1580677200,33.97034
1580677200,8.44923
1580677200,8.39463
1580677200,42.547445
