Timestamp,RTT
1580515200,23.75887
1580515200,25.02319
1580515200,34.09437
1580515200,21.620445
1580515200,23.745655
1580515200,22.20017
1580515200,24.575375
1580515200,20.14457
1580515200,21.592485
1580515200,24.10655
1580515200,23.460375
1580515200,22.761485
1580515200,21.94957
1580515200,21.54639
1580515200,20.93258
1580515200,20.94905
1580515200,21.83036
1580515200,22.266535
1580515200,21.891225
1580515200,38.85064
1580515200,22.48852
1580515200,21.315085
1580515200,23.59737
1580515200,20.30618
1580515200,36.05184
1580515200,37.519175
1580515200,21.825865
1580515200,22.37238
1580515200,24.03561
1580515200,19.80227
1580515200,21.68409
1580515200,20.91753
1580515200,25.46182
1580515200,24.58409
1580515200,26.16154
1580515200,17.122415
1580515200,31.61199
1580515200,41.04518
1580515200,27.76131
1580515200,21.834495
1580515200,20.4066
1580515200,27.90788
1580515200,58.39302
1580515200,23.16751
1580515200,51.908645
1580518800,20.44814
1580518800,19.57006
1580518800,23.017115
1580518800,22.657165
1580518800,28.91855
1580518800,19.78346
1580518800,27.52162
1580518800,34.328745
1580518800,32.74127
1580518800,58.156485
1580518800,54.086955
1580518800,58.2921
1580518800,29.48227
1580518800,46.032285
1580518800,22.311895
1580518800,19.540145
1580518800,21.86863
1580518800,24.069915
1580518800,24.310695
1580518800,19.139825
1580518800,24.024925
1580518800,23.06132
1580518800,22.46464
1580518800,21.265325
1580518800,20.84335
1580518800,29.94269
1580518800,21.88989
1580518800,29.552115
1580518800,23.3435
1580518800,31.714705
1580518800,28.99367
1580518800,23.067545
1580518800,22.01392
1580518800,24.4781
1580518800,26.777265
1580518800,56.896065
1580518800,19.75825
1580518800,19.0296
1580518800,17.80446
1580518800,77.992865
1580518800,21.830915
1580518800,20.644515
1580518800,22.54351
1580518800,23.305945
1580518800,22.333125
1580522400,37.255005
1580522400,38.08582
1580522400,27.22879
1580522400,29.05406
1580522400,23.208655
1580522400,19.72417
1580522400,28.808285
1580522400,27.381955
1580522400,33.28825
1580522400,16.9554
1580522400,18.203825
1580522400,29.195875
1580522400,21.625665
1580522400,21.35201
1580522400,20.63039
1580522400,20.80072
1580522400,17.695305
1580522400,19.0429
1580522400,20.62192
1580522400,21.56581
1580522400,21.579715
1580522400,20.59013
1580522400,33.1939
1580522400,19.37044
1580522400,26.15791
1580522400,22.58699
1580522400,21.562385
1580522400,23.416845
1580522400,25.69732
1580522400,22.17489
1580522400,25.379745
1580522400,21.484615
1580522400,19.79804
1580522400,33.24289
1580522400,37.70759
1580522400,36.74408
1580522400,32.608505
1580522400,21.60341
1580522400,35.94312
1580522400,34.18523
1580522400,26.52324
1580522400,25.008665
1580522400,27.94893
1580522400,34.122955
1580522400,50.48837
1580526000,20.032005
1580526000,23.846445
1580526000,20.777385
1580526000,27.616785
1580526000,56.636605
1580526000,22.15645
1580526000,36.11394
1580526000,24.90616
1580526000,34.082605
1580526000,34.526915
1580526000,27.924465
1580526000,34.251085
1580526000,20.034245
1580526000,41.25013
1580526000,36.063795
1580526000,38.57661
1580526000,26.641685
1580526000,39.82789
1580526000,41.778485
1580526000,82.138795
1580526000,36.303885
1580526000,24.35206
1580526000,65.279555
1580526000,73.7895
1580526000,39.66122
1580526000,111.49439
1580526000,59.915975
1580526000,28.678015
1580526000,58.75846
1580526000,109.5444
1580526000,56.857295
1580526000,54.32916
1580526000,110.59412
1580526000,56.34931
1580526000,175.41264
1580526000,53.400605
1580526000,100.02145
1580526000,97.43911
1580526000,96.31365
1580526000,37.288865
1580526000,43.57452
1580526000,30.84774
1580526000,39.938545
1580526000,24.07089
1580526000,28.269165
1580529600,26.02026
1580529600,22.032365
1580529600,21.345245
1580529600,24.745985
1580529600,21.971125
1580529600,45.33226
1580529600,26.17676
1580529600,23.31582
1580529600,30.106325
1580529600,36.52552
1580529600,64.585635
1580529600,29.91142
1580529600,91.76953
1580529600,27.16307
1580529600,25.526655
1580529600,22.9084
1580529600,29.581255
1580529600,21.2814
1580529600,47.35089
1580529600,51.621465
1580529600,39.343995
1580529600,21.33237
1580529600,21.219945
1580529600,21.505005
1580529600,36.666245
1580529600,33.50247
1580529600,23.544405
1580529600,21.99264
1580529600,47.72613
1580529600,40.201475
1580529600,22.647275
1580529600,46.71657
1580529600,49.442955
1580529600,34.862425
1580529600,34.07089
1580529600,40.23537
1580529600,29.72031
1580529600,26.409095
1580529600,25.75702
1580529600,31.657515
1580529600,42.44236
1580529600,34.540825
1580529600,52.102395
1580529600,55.244935
1580529600,61.39122
1580533200,21.6178
1580533200,40.266015
1580533200,31.56576
1580533200,37.80598
1580533200,107.26171
1580533200,33.458765
1580533200,23.6111
1580533200,41.6357
1580533200,31.56121
1580533200,58.553735
1580533200,89.26189
1580533200,38.159305
1580533200,68.3216
1580533200,26.165485
1580533200,33.951835
1580533200,61.38743
1580533200,144.284505
1580533200,69.18674
1580533200,40.494265
1580533200,40.3841
1580533200,36.36665
1580533200,34.87214
1580533200,20.85619
1580533200,75.1327
1580533200,32.019435
1580533200,78.391985
1580533200,87.684945
1580533200,108.328625
1580533200,36.92952
1580533200,34.126985
1580533200,28.76187
1580533200,32.402665
1580533200,26.04298
1580533200,19.234875
1580533200,19.788715
1580533200,40.855455
1580533200,35.83507
1580533200,54.619925
1580533200,26.789905
1580533200,39.29578
1580533200,31.08041
1580533200,45.605575
1580533200,47.37156
1580533200,46.42937
1580533200,52.95681
1580536800,84.173775
1580536800,57.592535
1580536800,21.31031
1580536800,121.33011
1580536800,75.027375
1580536800,63.665965
1580536800,21.19193
1580536800,26.84559
1580536800,23.3499
1580536800,40.255715
1580536800,28.726645
1580536800,80.93869
1580536800,100.481745
1580536800,42.351935
1580536800,101.23415
1580536800,45.37691
1580536800,65.14645
1580536800,51.4866
1580536800,31.123425
1580536800,20.847835
1580536800,26.724855
1580536800,45.738945
1580536800,53.2628
1580536800,28.752825
1580536800,45.28756
1580536800,38.82557
1580536800,67.266585
1580536800,21.89762
1580536800,40.87677
1580536800,36.12551
1580536800,29.431025
1580536800,19.97873
1580536800,50.14895
1580536800,42.869965
1580536800,43.497135
1580536800,49.785845
1580536800,24.38594
1580536800,28.62234
1580536800,24.41401
1580536800,69.3679
1580536800,31.17382
1580536800,60.793085
1580536800,117.91713
1580536800,26.09302
1580536800,20.980315
1580540400,120.129295
1580540400,29.06251
1580540400,111.413665
1580540400,124.18785
1580540400,88.09048
1580540400,61.08914
1580540400,22.468415
1580540400,31.338945
1580540400,39.30337
1580540400,22.607635
1580540400,22.04278
1580540400,26.037205
1580540400,26.63543
1580540400,24.998645
1580540400,47.36245
1580540400,21.2285
1580540400,24.961395
1580540400,25.82106
1580540400,29.834725
1580540400,25.139625
1580540400,34.45634
1580540400,33.3436
1580540400,35.092655
1580540400,24.30152
1580540400,30.27641
1580540400,35.030385
1580540400,58.729555
1580540400,59.567665
1580540400,55.99232
1580540400,67.71683
1580540400,35.678365
1580540400,22.609945
1580540400,33.06963
1580540400,25.82203
